puzzle_number,type,hints
22523,row,"[[1, 1, 1], [1], [1, 2], [1], [3]]"
22523,col,"[[1, 1], [0], [3, 1], [1, 1], [1, 2]]"
22524,row,"[[1, 1, 1], [1], [1, 2], [1], [3]]"
22524,col,"[[1, 1], [0], [3, 1], [1, 1], [1, 2]]"
22525,row,"[[1], [1, 2], [4], [1, 1, 1], [0]]"
22525,col,"[[1], [2], [2], [3], [3]]"
22526,row,"[[1], [1, 2], [4], [1, 1, 1], [0]]"
22526,col,"[[1], [2], [2], [3], [3]]"
22527,row,"[[1], [1, 2], [4], [1, 1, 1], [0]]"
22527,col,"[[1], [2], [2], [3], [3]]"
22528,row,"[[1], [1, 2], [4], [1, 1, 1], [0]]"
22528,col,"[[1], [2], [2], [3], [3]]"
22529,row,"[[1], [1, 2], [4], [1, 1, 1], [0]]"
22529,col,"[[1], [2], [2], [3], [3]]"
22530,row,"[[1], [1, 2], [4], [1, 1, 1], [0]]"
22530,col,"[[1], [2], [2], [3], [3]]"
22531,row,"[[1, 3], [3], [2], [2], [3, 1]]"
22531,col,"[[3, 1], [2, 1], [2, 1], [1, 1], [1, 2]]"
22532,row,"[[1, 3], [3], [2], [2], [3, 1]]"
22532,col,"[[3, 1], [2, 1], [2, 1], [1, 1], [1, 2]]"
22533,row,"[[1, 3], [3], [2], [2], [3, 1]]"
22533,col,"[[3, 1], [2, 1], [2, 1], [1, 1], [1, 2]]"
22534,row,"[[1, 3], [3], [2], [2], [3, 1]]"
22534,col,"[[3, 1], [2, 1], [2, 1], [1, 1], [1, 2]]"
22535,row,"[[1, 3], [3], [2], [2], [3, 1]]"
22535,col,"[[3, 1], [2, 1], [2, 1], [1, 1], [1, 2]]"
22536,row,"[[1, 3], [3], [2], [2], [3, 1]]"
22536,col,"[[3, 1], [2, 1], [2, 1], [1, 1], [1, 2]]"
22537,row,"[[1, 2], [1], [2], [3], [1, 2]]"
22537,col,"[[2], [3], [1, 2], [1, 2], [1]]"
22538,row,"[[1, 2], [1], [2], [3], [1, 2]]"
22538,col,"[[2], [3], [1, 2], [1, 2], [1]]"
22539,row,"[[1, 2], [1], [2], [3], [1, 2]]"
22539,col,"[[2], [3], [1, 2], [1, 2], [1]]"
22540,row,"[[1, 2], [1], [2], [3], [1, 2]]"
22540,col,"[[2], [3], [1, 2], [1, 2], [1]]"
22541,row,"[[1, 2], [1], [2], [3], [1, 2]]"
22541,col,"[[2], [3], [1, 2], [1, 2], [1]]"
22542,row,"[[1, 2], [1], [2], [3], [1, 2]]"
22542,col,"[[2], [3], [1, 2], [1, 2], [1]]"
22543,row,"[[1, 3], [2, 1], [5], [1], [1, 2]]"
22543,col,"[[1, 1, 1], [2], [4], [1, 1, 1], [3, 1]]"
22544,row,"[[1, 3], [2, 1], [5], [1], [1, 2]]"
22544,col,"[[1, 1, 1], [2], [4], [1, 1, 1], [3, 1]]"
22545,row,"[[1, 3], [2, 1], [5], [1], [1, 2]]"
22545,col,"[[1, 1, 1], [2], [4], [1, 1, 1], [3, 1]]"
22546,row,"[[1, 3], [2, 1], [5], [1], [1, 2]]"
22546,col,"[[1, 1, 1], [2], [4], [1, 1, 1], [3, 1]]"
22547,row,"[[1, 3], [2, 1], [5], [1], [1, 2]]"
22547,col,"[[1, 1, 1], [2], [4], [1, 1, 1], [3, 1]]"
22548,row,"[[1, 3], [2, 1], [5], [1], [1, 2]]"
22548,col,"[[1, 1, 1], [2], [4], [1, 1, 1], [3, 1]]"
22549,row,"[[3], [2], [1, 1], [2, 1], [5]]"
22549,col,"[[2, 1], [2, 2], [1, 3], [1], [3]]"
22550,row,"[[3], [2], [1, 1], [2, 1], [5]]"
22550,col,"[[2, 1], [2, 2], [1, 3], [1], [3]]"
22551,row,"[[3], [2], [1, 1], [2, 1], [5]]"
22551,col,"[[2, 1], [2, 2], [1, 3], [1], [3]]"
22552,row,"[[3], [2], [1, 1], [2, 1], [5]]"
22552,col,"[[2, 1], [2, 2], [1, 3], [1], [3]]"
22553,row,"[[3], [2], [1, 1], [2, 1], [5]]"
22553,col,"[[2, 1], [2, 2], [1, 3], [1], [3]]"
22554,row,"[[3], [2], [1, 1], [2, 1], [5]]"
22554,col,"[[2, 1], [2, 2], [1, 3], [1], [3]]"
22555,row,"[[1, 1], [4], [1, 1], [5], [1]]"
22555,col,"[[2], [1, 1], [2, 2], [3], [2, 1]]"
22556,row,"[[1, 1], [4], [1, 1], [5], [1]]"
22556,col,"[[2], [1, 1], [2, 2], [3], [2, 1]]"
22557,row,"[[1, 1], [4], [1, 1], [5], [1]]"
22557,col,"[[2], [1, 1], [2, 2], [3], [2, 1]]"
22558,row,"[[1, 1], [4], [1, 1], [5], [1]]"
22558,col,"[[2], [1, 1], [2, 2], [3], [2, 1]]"
22559,row,"[[1, 1], [4], [1, 1], [5], [1]]"
22559,col,"[[2], [1, 1], [2, 2], [3], [2, 1]]"
22560,row,"[[1, 1], [4], [1, 1], [5], [1]]"
22560,col,"[[2], [1, 1], [2, 2], [3], [2, 1]]"
22561,row,"[[2], [2, 1], [4], [2], [2, 2]]"
22561,col,"[[3, 1], [3, 1], [2], [3], [1, 1]]"
22562,row,"[[2], [2, 1], [4], [2], [2, 2]]"
22562,col,"[[3, 1], [3, 1], [2], [3], [1, 1]]"
22563,row,"[[2], [2, 1], [4], [2], [2, 2]]"
22563,col,"[[3, 1], [3, 1], [2], [3], [1, 1]]"
22564,row,"[[2], [2, 1], [4], [2], [2, 2]]"
22564,col,"[[3, 1], [3, 1], [2], [3], [1, 1]]"
22565,row,"[[2], [2, 1], [4], [2], [2, 2]]"
22565,col,"[[3, 1], [3, 1], [2], [3], [1, 1]]"
22566,row,"[[2], [2, 1], [4], [2], [2, 2]]"
22566,col,"[[3, 1], [3, 1], [2], [3], [1, 1]]"
22567,row,"[[4], [1, 1], [1, 1], [1, 1], [1, 1]]"
22567,col,"[[3], [2], [1, 3], [1], [2]]"
22568,row,"[[4], [1, 1], [1, 1], [1, 1], [1, 1]]"
22568,col,"[[3], [2], [1, 3], [1], [2]]"
22569,row,"[[4], [1, 1], [1, 1], [1, 1], [1, 1]]"
22569,col,"[[3], [2], [1, 3], [1], [2]]"
22570,row,"[[4], [1, 1], [1, 1], [1, 1], [1, 1]]"
22570,col,"[[3], [2], [1, 3], [1], [2]]"
22571,row,"[[4], [1, 1], [1, 1], [1, 1], [1, 1]]"
22571,col,"[[3], [2], [1, 3], [1], [2]]"
22572,row,"[[4], [1, 1], [1, 1], [1, 1], [1, 1]]"
22572,col,"[[3], [2], [1, 3], [1], [2]]"
22573,row,"[[1], [1, 1], [5], [5], [1, 2]]"
22573,col,"[[3], [4], [2], [3], [4]]"
22574,row,"[[1], [1, 1], [5], [5], [1, 2]]"
22574,col,"[[3], [4], [2], [3], [4]]"
22575,row,"[[1], [1, 1], [5], [5], [1, 2]]"
22575,col,"[[3], [4], [2], [3], [4]]"
22576,row,"[[1], [1, 1], [5], [5], [1, 2]]"
22576,col,"[[3], [4], [2], [3], [4]]"
22577,row,"[[1], [1, 1], [5], [5], [1, 2]]"
22577,col,"[[3], [4], [2], [3], [4]]"
22578,row,"[[1], [1, 1], [5], [5], [1, 2]]"
22578,col,"[[3], [4], [2], [3], [4]]"
22579,row,"[[1, 1], [3], [1], [2, 1], [3, 1]]"
22579,col,"[[5], [1, 2], [1, 1], [1, 1], [1]]"
22580,row,"[[1, 1], [3], [1], [2, 1], [3, 1]]"
22580,col,"[[5], [1, 2], [1, 1], [1, 1], [1]]"
22581,row,"[[1, 1], [3], [1], [2, 1], [3, 1]]"
22581,col,"[[5], [1, 2], [1, 1], [1, 1], [1]]"
22582,row,"[[1, 1], [3], [1], [2, 1], [3, 1]]"
22582,col,"[[5], [1, 2], [1, 1], [1, 1], [1]]"
22583,row,"[[1, 1], [3], [1], [2, 1], [3, 1]]"
22583,col,"[[5], [1, 2], [1, 1], [1, 1], [1]]"
22584,row,"[[1, 1], [3], [1], [2, 1], [3, 1]]"
22584,col,"[[5], [1, 2], [1, 1], [1, 1], [1]]"
22585,row,"[[2], [1, 2], [1], [2, 1], [2, 1]]"
22585,col,"[[1], [2], [4], [2], [1, 2]]"
22586,row,"[[2], [1, 2], [1], [2, 1], [2, 1]]"
22586,col,"[[1], [2], [4], [2], [1, 2]]"
22587,row,"[[2], [1, 2], [1], [2, 1], [2, 1]]"
22587,col,"[[1], [2], [4], [2], [1, 2]]"
22588,row,"[[2], [1, 2], [1], [2, 1], [2, 1]]"
22588,col,"[[1], [2], [4], [2], [1, 2]]"
22589,row,"[[2], [1, 2], [1], [2, 1], [2, 1]]"
22589,col,"[[1], [2], [4], [2], [1, 2]]"
22590,row,"[[2], [1, 2], [1], [2, 1], [2, 1]]"
22590,col,"[[1], [2], [4], [2], [1, 2]]"
22591,row,"[[1], [1], [2, 1], [1, 1], [1, 3]]"
22591,col,"[[3], [1], [1, 1], [2, 1], [2]]"
22592,row,"[[1], [1], [2, 1], [1, 1], [1, 3]]"
22592,col,"[[3], [1], [1, 1], [2, 1], [2]]"
22593,row,"[[1], [1], [2, 1], [1, 1], [1, 3]]"
22593,col,"[[3], [1], [1, 1], [2, 1], [2]]"
22594,row,"[[1], [1], [2, 1], [1, 1], [1, 3]]"
22594,col,"[[3], [1], [1, 1], [2, 1], [2]]"
22595,row,"[[1], [1], [2, 1], [1, 1], [1, 3]]"
22595,col,"[[3], [1], [1, 1], [2, 1], [2]]"
22596,row,"[[1], [1], [2, 1], [1, 1], [1, 3]]"
22596,col,"[[3], [1], [1, 1], [2, 1], [2]]"
22597,row,"[[1, 1], [2, 2], [1, 3], [1, 1], [3]]"
22597,col,"[[3], [1, 2], [1, 1], [3, 1], [3]]"
22598,row,"[[1, 1], [2, 2], [1, 3], [1, 1], [3]]"
22598,col,"[[3], [1, 2], [1, 1], [3, 1], [3]]"
22599,row,"[[1, 1], [2, 2], [1, 3], [1, 1], [3]]"
22599,col,"[[3], [1, 2], [1, 1], [3, 1], [3]]"
22600,row,"[[1, 1], [2, 2], [1, 3], [1, 1], [3]]"
22600,col,"[[3], [1, 2], [1, 1], [3, 1], [3]]"
22601,row,"[[1, 1], [2, 2], [1, 3], [1, 1], [3]]"
22601,col,"[[3], [1, 2], [1, 1], [3, 1], [3]]"
22602,row,"[[1, 1], [2, 2], [1, 3], [1, 1], [3]]"
22602,col,"[[3], [1, 2], [1, 1], [3, 1], [3]]"
22603,row,"[[4], [0], [1, 1], [2, 1], [1, 1, 1]]"
22603,col,"[[1, 1], [1, 2], [1, 2], [1], [3]]"
22604,row,"[[4], [0], [1, 1], [2, 1], [1, 1, 1]]"
22604,col,"[[1, 1], [1, 2], [1, 2], [1], [3]]"
22605,row,"[[4], [0], [1, 1], [2, 1], [1, 1, 1]]"
22605,col,"[[1, 1], [1, 2], [1, 2], [1], [3]]"
22606,row,"[[4], [0], [1, 1], [2, 1], [1, 1, 1]]"
22606,col,"[[1, 1], [1, 2], [1, 2], [1], [3]]"
22607,row,"[[4], [0], [1, 1], [2, 1], [1, 1, 1]]"
22607,col,"[[1, 1], [1, 2], [1, 2], [1], [3]]"
22608,row,"[[4], [0], [1, 1], [2, 1], [1, 1, 1]]"
22608,col,"[[1, 1], [1, 2], [1, 2], [1], [3]]"
22609,row,"[[2, 1], [1, 2], [1], [1, 2], [1, 1, 1]]"
22609,col,"[[2, 2], [1], [2], [4], [1, 1]]"
22610,row,"[[2, 1], [1, 2], [1], [1, 2], [1, 1, 1]]"
22610,col,"[[2, 2], [1], [2], [4], [1, 1]]"
22611,row,"[[2, 1], [1, 2], [1], [1, 2], [1, 1, 1]]"
22611,col,"[[2, 2], [1], [2], [4], [1, 1]]"
22612,row,"[[2, 1], [1, 2], [1], [1, 2], [1, 1, 1]]"
22612,col,"[[2, 2], [1], [2], [4], [1, 1]]"
22613,row,"[[2, 1], [1, 2], [1], [1, 2], [1, 1, 1]]"
22613,col,"[[2, 2], [1], [2], [4], [1, 1]]"
22614,row,"[[2, 1], [1, 2], [1], [1, 2], [1, 1, 1]]"
22614,col,"[[2, 2], [1], [2], [4], [1, 1]]"
22615,row,"[[1, 1], [3, 1], [1, 1], [3, 1], [1, 1]]"
22615,col,"[[4], [1, 1], [1, 2], [1, 1], [1, 2]]"
22616,row,"[[1, 1], [3, 1], [1, 1], [3, 1], [1, 1]]"
22616,col,"[[4], [1, 1], [1, 2], [1, 1], [1, 2]]"
22617,row,"[[1, 1], [3, 1], [1, 1], [3, 1], [1, 1]]"
22617,col,"[[4], [1, 1], [1, 2], [1, 1], [1, 2]]"
22618,row,"[[1, 1], [3, 1], [1, 1], [3, 1], [1, 1]]"
22618,col,"[[4], [1, 1], [1, 2], [1, 1], [1, 2]]"
22619,row,"[[1, 1], [3, 1], [1, 1], [3, 1], [1, 1]]"
22619,col,"[[4], [1, 1], [1, 2], [1, 1], [1, 2]]"
22620,row,"[[1, 1], [3, 1], [1, 1], [3, 1], [1, 1]]"
22620,col,"[[4], [1, 1], [1, 2], [1, 1], [1, 2]]"
22621,row,"[[1, 2], [2, 1], [1], [1, 1], [3]]"
22621,col,"[[1, 1], [2, 2], [1, 1], [2, 1], [1]]"
22622,row,"[[1, 2], [2, 1], [1], [1, 1], [3]]"
22622,col,"[[1, 1], [2, 2], [1, 1], [2, 1], [1]]"
22623,row,"[[1, 2], [2, 1], [1], [1, 1], [3]]"
22623,col,"[[1, 1], [2, 2], [1, 1], [2, 1], [1]]"
22624,row,"[[1, 2], [2, 1], [1], [1, 1], [3]]"
22624,col,"[[1, 1], [2, 2], [1, 1], [2, 1], [1]]"
22625,row,"[[1, 2], [2, 1], [1], [1, 1], [3]]"
22625,col,"[[1, 1], [2, 2], [1, 1], [2, 1], [1]]"
22626,row,"[[1, 2], [2, 1], [1], [1, 1], [3]]"
22626,col,"[[1, 1], [2, 2], [1, 1], [2, 1], [1]]"
22627,row,"[[1, 2], [1], [1, 1], [2, 1], [1, 1]]"
22627,col,"[[1, 1, 1], [1], [2, 2], [1], [2]]"
22628,row,"[[1, 2], [1], [1, 1], [2, 1], [1, 1]]"
22628,col,"[[1, 1, 1], [1], [2, 2], [1], [2]]"
22629,row,"[[1, 2], [1], [1, 1], [2, 1], [1, 1]]"
22629,col,"[[1, 1, 1], [1], [2, 2], [1], [2]]"
22630,row,"[[1, 2], [1], [1, 1], [2, 1], [1, 1]]"
22630,col,"[[1, 1, 1], [1], [2, 2], [1], [2]]"
22631,row,"[[1, 2], [1], [1, 1], [2, 1], [1, 1]]"
22631,col,"[[1, 1, 1], [1], [2, 2], [1], [2]]"
22632,row,"[[1, 2], [1], [1, 1], [2, 1], [1, 1]]"
22632,col,"[[1, 1, 1], [1], [2, 2], [1], [2]]"
22633,row,"[[2, 1], [4], [1, 1], [3], [2, 1]]"
22633,col,"[[2], [5], [1, 2], [1, 1], [1, 1, 1]]"
22634,row,"[[2, 1], [4], [1, 1], [3], [2, 1]]"
22634,col,"[[2], [5], [1, 2], [1, 1], [1, 1, 1]]"
22635,row,"[[2, 1], [4], [1, 1], [3], [2, 1]]"
22635,col,"[[2], [5], [1, 2], [1, 1], [1, 1, 1]]"
22636,row,"[[2, 1], [4], [1, 1], [3], [2, 1]]"
22636,col,"[[2], [5], [1, 2], [1, 1], [1, 1, 1]]"
22637,row,"[[2, 1], [4], [1, 1], [3], [2, 1]]"
22637,col,"[[2], [5], [1, 2], [1, 1], [1, 1, 1]]"
22638,row,"[[2, 1], [4], [1, 1], [3], [2, 1]]"
22638,col,"[[2], [5], [1, 2], [1, 1], [1, 1, 1]]"
22639,row,"[[2, 1], [1, 1], [2, 1], [1], [1, 3]]"
22639,col,"[[1, 1, 1], [1, 1], [1, 1], [1], [5]]"
22640,row,"[[2, 1], [1, 1], [2, 1], [1], [1, 3]]"
22640,col,"[[1, 1, 1], [1, 1], [1, 1], [1], [5]]"
22641,row,"[[2, 1], [1, 1], [2, 1], [1], [1, 3]]"
22641,col,"[[1, 1, 1], [1, 1], [1, 1], [1], [5]]"
22642,row,"[[2, 1], [1, 1], [2, 1], [1], [1, 3]]"
22642,col,"[[1, 1, 1], [1, 1], [1, 1], [1], [5]]"
22643,row,"[[2, 1], [1, 1], [2, 1], [1], [1, 3]]"
22643,col,"[[1, 1, 1], [1, 1], [1, 1], [1], [5]]"
22644,row,"[[2, 1], [1, 1], [2, 1], [1], [1, 3]]"
22644,col,"[[1, 1, 1], [1, 1], [1, 1], [1], [5]]"
22645,row,"[[1, 1], [4], [1], [2, 1], [3]]"
22645,col,"[[2, 2], [1, 2], [1, 1], [2], [1, 1]]"
22646,row,"[[1, 1], [4], [1], [2, 1], [3]]"
22646,col,"[[2, 2], [1, 2], [1, 1], [2], [1, 1]]"
22647,row,"[[1, 1], [4], [1], [2, 1], [3]]"
22647,col,"[[2, 2], [1, 2], [1, 1], [2], [1, 1]]"
22648,row,"[[1, 1], [4], [1], [2, 1], [3]]"
22648,col,"[[2, 2], [1, 2], [1, 1], [2], [1, 1]]"
22649,row,"[[1, 1], [4], [1], [2, 1], [3]]"
22649,col,"[[2, 2], [1, 2], [1, 1], [2], [1, 1]]"
22650,row,"[[1, 1], [4], [1], [2, 1], [3]]"
22650,col,"[[2, 2], [1, 2], [1, 1], [2], [1, 1]]"
22651,row,"[[1, 2], [1], [2, 2], [4], [1]]"
22651,col,"[[4], [3], [1], [1, 2], [1, 1]]"
22652,row,"[[1, 2], [1], [2, 2], [4], [1]]"
22652,col,"[[4], [3], [1], [1, 2], [1, 1]]"
22653,row,"[[1, 2], [1], [2, 2], [4], [1]]"
22653,col,"[[4], [3], [1], [1, 2], [1, 1]]"
22654,row,"[[1, 2], [1], [2, 2], [4], [1]]"
22654,col,"[[4], [3], [1], [1, 2], [1, 1]]"
22655,row,"[[1, 2], [1], [2, 2], [4], [1]]"
22655,col,"[[4], [3], [1], [1, 2], [1, 1]]"
22656,row,"[[1, 2], [1], [2, 2], [4], [1]]"
22656,col,"[[4], [3], [1], [1, 2], [1, 1]]"
22657,row,"[[1, 2], [1, 1, 1], [1], [1, 1], [1]]"
22657,col,"[[1, 1], [1], [2, 1], [1], [2, 1]]"
22658,row,"[[1, 2], [1, 1, 1], [1], [1, 1], [1]]"
22658,col,"[[1, 1], [1], [2, 1], [1], [2, 1]]"
22659,row,"[[1, 2], [1, 1, 1], [1], [1, 1], [1]]"
22659,col,"[[1, 1], [1], [2, 1], [1], [2, 1]]"
22660,row,"[[1, 2], [1, 1, 1], [1], [1, 1], [1]]"
22660,col,"[[1, 1], [1], [2, 1], [1], [2, 1]]"
22661,row,"[[1, 2], [1, 1, 1], [1], [1, 1], [1]]"
22661,col,"[[1, 1], [1], [2, 1], [1], [2, 1]]"
22662,row,"[[1, 2], [1, 1, 1], [1], [1, 1], [1]]"
22662,col,"[[1, 1], [1], [2, 1], [1], [2, 1]]"
22663,row,"[[1, 1, 1], [2], [1, 1], [1, 2], [2, 2]]"
22663,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 3]]"
22664,row,"[[1, 1, 1], [2], [1, 1], [1, 2], [2, 2]]"
22664,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 3]]"
22665,row,"[[1, 1, 1], [2], [1, 1], [1, 2], [2, 2]]"
22665,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 3]]"
22666,row,"[[1, 1, 1], [2], [1, 1], [1, 2], [2, 2]]"
22666,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 3]]"
22667,row,"[[1, 1, 1], [2], [1, 1], [1, 2], [2, 2]]"
22667,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 3]]"
22668,row,"[[1, 1, 1], [2], [1, 1], [1, 2], [2, 2]]"
22668,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 3]]"
22669,row,"[[0], [4], [4], [2], [2]]"
22669,col,"[[1], [2, 1], [3], [3], [2]]"
22670,row,"[[0], [4], [4], [2], [2]]"
22670,col,"[[1], [2, 1], [3], [3], [2]]"
22671,row,"[[0], [4], [4], [2], [2]]"
22671,col,"[[1], [2, 1], [3], [3], [2]]"
22672,row,"[[0], [4], [4], [2], [2]]"
22672,col,"[[1], [2, 1], [3], [3], [2]]"
22673,row,"[[0], [4], [4], [2], [2]]"
22673,col,"[[1], [2, 1], [3], [3], [2]]"
22674,row,"[[0], [4], [4], [2], [2]]"
22674,col,"[[1], [2, 1], [3], [3], [2]]"
22675,row,"[[1, 1], [2, 1], [1, 1], [2, 1], [1, 1]]"
22675,col,"[[2, 1], [1, 1], [1, 3], [0], [2, 1]]"
22676,row,"[[1, 1], [2, 1], [1, 1], [2, 1], [1, 1]]"
22676,col,"[[2, 1], [1, 1], [1, 3], [0], [2, 1]]"
22677,row,"[[1, 1], [2, 1], [1, 1], [2, 1], [1, 1]]"
22677,col,"[[2, 1], [1, 1], [1, 3], [0], [2, 1]]"
22678,row,"[[1, 1], [2, 1], [1, 1], [2, 1], [1, 1]]"
22678,col,"[[2, 1], [1, 1], [1, 3], [0], [2, 1]]"
22679,row,"[[1, 1], [2, 1], [1, 1], [2, 1], [1, 1]]"
22679,col,"[[2, 1], [1, 1], [1, 3], [0], [2, 1]]"
22680,row,"[[1, 1], [2, 1], [1, 1], [2, 1], [1, 1]]"
22680,col,"[[2, 1], [1, 1], [1, 3], [0], [2, 1]]"
22681,row,"[[2], [1], [4], [2], [0]]"
22681,col,"[[1, 1], [1, 1], [1], [2], [1, 1]]"
22682,row,"[[2], [1], [4], [2], [0]]"
22682,col,"[[1, 1], [1, 1], [1], [2], [1, 1]]"
22683,row,"[[2], [1], [4], [2], [0]]"
22683,col,"[[1, 1], [1, 1], [1], [2], [1, 1]]"
22684,row,"[[2], [1], [4], [2], [0]]"
22684,col,"[[1, 1], [1, 1], [1], [2], [1, 1]]"
22685,row,"[[2], [1], [4], [2], [0]]"
22685,col,"[[1, 1], [1, 1], [1], [2], [1, 1]]"
22686,row,"[[2], [1], [4], [2], [0]]"
22686,col,"[[1, 1], [1, 1], [1], [2], [1, 1]]"
22687,row,"[[1, 2], [1], [1, 2], [3], [4]]"
22687,col,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 1]]"
22688,row,"[[1, 2], [1], [1, 2], [3], [4]]"
22688,col,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 1]]"
22689,row,"[[1, 2], [1], [1, 2], [3], [4]]"
22689,col,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 1]]"
22690,row,"[[1, 2], [1], [1, 2], [3], [4]]"
22690,col,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 1]]"
22691,row,"[[1, 2], [1], [1, 2], [3], [4]]"
22691,col,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 1]]"
22692,row,"[[1, 2], [1], [1, 2], [3], [4]]"
22692,col,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 1]]"
22693,row,"[[1, 1], [2], [2], [2], [3, 1]]"
22693,col,"[[1], [1, 1], [2, 2], [2], [1, 1, 1]]"
22694,row,"[[1, 1], [2], [2], [2], [3, 1]]"
22694,col,"[[1], [1, 1], [2, 2], [2], [1, 1, 1]]"
22695,row,"[[1, 1], [2], [2], [2], [3, 1]]"
22695,col,"[[1], [1, 1], [2, 2], [2], [1, 1, 1]]"
22696,row,"[[1, 1], [2], [2], [2], [3, 1]]"
22696,col,"[[1], [1, 1], [2, 2], [2], [1, 1, 1]]"
22697,row,"[[1, 1], [2], [2], [2], [3, 1]]"
22697,col,"[[1], [1, 1], [2, 2], [2], [1, 1, 1]]"
22698,row,"[[1, 1], [2], [2], [2], [3, 1]]"
22698,col,"[[1], [1, 1], [2, 2], [2], [1, 1, 1]]"
22699,row,"[[0], [1], [2, 2], [1, 1], [1, 2]]"
22699,col,"[[1, 1], [2], [1], [4], [1]]"
22700,row,"[[0], [1], [2, 2], [1, 1], [1, 2]]"
22700,col,"[[1, 1], [2], [1], [4], [1]]"
22701,row,"[[0], [1], [2, 2], [1, 1], [1, 2]]"
22701,col,"[[1, 1], [2], [1], [4], [1]]"
22702,row,"[[0], [1], [2, 2], [1, 1], [1, 2]]"
22702,col,"[[1, 1], [2], [1], [4], [1]]"
22703,row,"[[0], [1], [2, 2], [1, 1], [1, 2]]"
22703,col,"[[1, 1], [2], [1], [4], [1]]"
22704,row,"[[0], [1], [2, 2], [1, 1], [1, 2]]"
22704,col,"[[1, 1], [2], [1], [4], [1]]"
22705,row,"[[1], [4], [1, 3], [1, 2], [1, 1]]"
22705,col,"[[2, 1], [1, 1], [3], [4], [2]]"
22706,row,"[[1], [4], [1, 3], [1, 2], [1, 1]]"
22706,col,"[[2, 1], [1, 1], [3], [4], [2]]"
22707,row,"[[1], [4], [1, 3], [1, 2], [1, 1]]"
22707,col,"[[2, 1], [1, 1], [3], [4], [2]]"
22708,row,"[[1], [4], [1, 3], [1, 2], [1, 1]]"
22708,col,"[[2, 1], [1, 1], [3], [4], [2]]"
22709,row,"[[1], [4], [1, 3], [1, 2], [1, 1]]"
22709,col,"[[2, 1], [1, 1], [3], [4], [2]]"
22710,row,"[[1], [4], [1, 3], [1, 2], [1, 1]]"
22710,col,"[[2, 1], [1, 1], [3], [4], [2]]"
22711,row,"[[1, 2], [1], [2, 1], [2, 1], [2]]"
22711,col,"[[2], [1, 2], [0], [1, 1], [5]]"
22712,row,"[[1, 2], [1], [2, 1], [2, 1], [2]]"
22712,col,"[[2], [1, 2], [0], [1, 1], [5]]"
22713,row,"[[1, 2], [1], [2, 1], [2, 1], [2]]"
22713,col,"[[2], [1, 2], [0], [1, 1], [5]]"
22714,row,"[[1, 2], [1], [2, 1], [2, 1], [2]]"
22714,col,"[[2], [1, 2], [0], [1, 1], [5]]"
22715,row,"[[1, 2], [1], [2, 1], [2, 1], [2]]"
22715,col,"[[2], [1, 2], [0], [1, 1], [5]]"
22716,row,"[[1, 2], [1], [2, 1], [2, 1], [2]]"
22716,col,"[[2], [1, 2], [0], [1, 1], [5]]"
22717,row,"[[1, 3], [1, 2], [1, 2], [2], [2, 2]]"
22717,col,"[[3, 1], [1], [3], [5], [1, 2]]"
22718,row,"[[1, 3], [1, 2], [1, 2], [2], [2, 2]]"
22718,col,"[[3, 1], [1], [3], [5], [1, 2]]"
22719,row,"[[1, 3], [1, 2], [1, 2], [2], [2, 2]]"
22719,col,"[[3, 1], [1], [3], [5], [1, 2]]"
22720,row,"[[1, 3], [1, 2], [1, 2], [2], [2, 2]]"
22720,col,"[[3, 1], [1], [3], [5], [1, 2]]"
22721,row,"[[1, 3], [1, 2], [1, 2], [2], [2, 2]]"
22721,col,"[[3, 1], [1], [3], [5], [1, 2]]"
22722,row,"[[1, 3], [1, 2], [1, 2], [2], [2, 2]]"
22722,col,"[[3, 1], [1], [3], [5], [1, 2]]"
22723,row,"[[1, 3], [1, 2], [0], [1, 3], [2]]"
22723,col,"[[2, 1], [1], [2, 2], [2, 1], [1, 1]]"
22724,row,"[[1, 3], [1, 2], [0], [1, 3], [2]]"
22724,col,"[[2, 1], [1], [2, 2], [2, 1], [1, 1]]"
22725,row,"[[1, 3], [1, 2], [0], [1, 3], [2]]"
22725,col,"[[2, 1], [1], [2, 2], [2, 1], [1, 1]]"
22726,row,"[[1, 3], [1, 2], [0], [1, 3], [2]]"
22726,col,"[[2, 1], [1], [2, 2], [2, 1], [1, 1]]"
22727,row,"[[1, 3], [1, 2], [0], [1, 3], [2]]"
22727,col,"[[2, 1], [1], [2, 2], [2, 1], [1, 1]]"
22728,row,"[[1, 3], [1, 2], [0], [1, 3], [2]]"
22728,col,"[[2, 1], [1], [2, 2], [2, 1], [1, 1]]"
22729,row,"[[2, 1], [1], [1, 1], [2, 1], [4]]"
22729,col,"[[1, 3], [1, 2], [1, 1], [1, 3], [0]]"
