puzzle_number,type,hints
17288,row,"[[3, 1], [2], [3], [2], [4]]"
17288,col,"[[3, 1], [5], [1, 3], [1], [1]]"
17289,row,"[[3, 1], [2], [3], [2], [4]]"
17289,col,"[[3, 1], [5], [1, 3], [1], [1]]"
17290,row,"[[3, 1], [2], [3], [2], [4]]"
17290,col,"[[3, 1], [5], [1, 3], [1], [1]]"
17291,row,"[[3, 1], [2], [3], [2], [4]]"
17291,col,"[[3, 1], [5], [1, 3], [1], [1]]"
17292,row,"[[3, 1], [2], [3], [2], [4]]"
17292,col,"[[3, 1], [5], [1, 3], [1], [1]]"
17293,row,"[[2], [3], [5], [1, 1], [3]]"
17293,col,"[[2], [3], [3, 1], [1, 1, 1], [3]]"
17294,row,"[[2], [3], [5], [1, 1], [3]]"
17294,col,"[[2], [3], [3, 1], [1, 1, 1], [3]]"
17295,row,"[[2], [3], [5], [1, 1], [3]]"
17295,col,"[[2], [3], [3, 1], [1, 1, 1], [3]]"
17296,row,"[[2], [3], [5], [1, 1], [3]]"
17296,col,"[[2], [3], [3, 1], [1, 1, 1], [3]]"
17297,row,"[[2], [3], [5], [1, 1], [3]]"
17297,col,"[[2], [3], [3, 1], [1, 1, 1], [3]]"
17298,row,"[[2], [3], [5], [1, 1], [3]]"
17298,col,"[[2], [3], [3, 1], [1, 1, 1], [3]]"
17299,row,"[[3, 1], [2], [2], [1, 1], [1, 1]]"
17299,col,"[[2, 1], [4], [1, 1], [0], [1, 2]]"
17300,row,"[[3, 1], [2], [2], [1, 1], [1, 1]]"
17300,col,"[[2, 1], [4], [1, 1], [0], [1, 2]]"
17301,row,"[[3, 1], [2], [2], [1, 1], [1, 1]]"
17301,col,"[[2, 1], [4], [1, 1], [0], [1, 2]]"
17302,row,"[[3, 1], [2], [2], [1, 1], [1, 1]]"
17302,col,"[[2, 1], [4], [1, 1], [0], [1, 2]]"
17303,row,"[[3, 1], [2], [2], [1, 1], [1, 1]]"
17303,col,"[[2, 1], [4], [1, 1], [0], [1, 2]]"
17304,row,"[[3, 1], [2], [2], [1, 1], [1, 1]]"
17304,col,"[[2, 1], [4], [1, 1], [0], [1, 2]]"
17305,row,"[[0], [2, 1], [1, 1], [1, 1], [3]]"
17305,col,"[[1], [2, 1], [2], [1, 1], [2]]"
17306,row,"[[0], [2, 1], [1, 1], [1, 1], [3]]"
17306,col,"[[1], [2, 1], [2], [1, 1], [2]]"
17307,row,"[[0], [2, 1], [1, 1], [1, 1], [3]]"
17307,col,"[[1], [2, 1], [2], [1, 1], [2]]"
17308,row,"[[0], [2, 1], [1, 1], [1, 1], [3]]"
17308,col,"[[1], [2, 1], [2], [1, 1], [2]]"
17309,row,"[[0], [2, 1], [1, 1], [1, 1], [3]]"
17309,col,"[[1], [2, 1], [2], [1, 1], [2]]"
17310,row,"[[0], [2, 1], [1, 1], [1, 1], [3]]"
17310,col,"[[1], [2, 1], [2], [1, 1], [2]]"
17311,row,"[[1, 1, 1], [1, 2], [1], [3, 1], [4]]"
17311,col,"[[1, 2], [4], [1, 2], [1, 1], [2, 1]]"
17312,row,"[[1, 1, 1], [1, 2], [1], [3, 1], [4]]"
17312,col,"[[1, 2], [4], [1, 2], [1, 1], [2, 1]]"
17313,row,"[[1, 1, 1], [1, 2], [1], [3, 1], [4]]"
17313,col,"[[1, 2], [4], [1, 2], [1, 1], [2, 1]]"
17314,row,"[[1, 1, 1], [1, 2], [1], [3, 1], [4]]"
17314,col,"[[1, 2], [4], [1, 2], [1, 1], [2, 1]]"
17315,row,"[[1, 1, 1], [1, 2], [1], [3, 1], [4]]"
17315,col,"[[1, 2], [4], [1, 2], [1, 1], [2, 1]]"
17316,row,"[[1, 1, 1], [1, 2], [1], [3, 1], [4]]"
17316,col,"[[1, 2], [4], [1, 2], [1, 1], [2, 1]]"
17317,row,"[[1, 1], [3], [1], [1, 3], [1, 1, 1]]"
17317,col,"[[1, 2], [0], [1, 2], [1, 1], [5]]"
17318,row,"[[1, 1], [3], [1], [1, 3], [1, 1, 1]]"
17318,col,"[[1, 2], [0], [1, 2], [1, 1], [5]]"
17319,row,"[[1, 1], [3], [1], [1, 3], [1, 1, 1]]"
17319,col,"[[1, 2], [0], [1, 2], [1, 1], [5]]"
17320,row,"[[1, 1], [3], [1], [1, 3], [1, 1, 1]]"
17320,col,"[[1, 2], [0], [1, 2], [1, 1], [5]]"
17321,row,"[[1, 1], [3], [1], [1, 3], [1, 1, 1]]"
17321,col,"[[1, 2], [0], [1, 2], [1, 1], [5]]"
17322,row,"[[1, 1], [3], [1], [1, 3], [1, 1, 1]]"
17322,col,"[[1, 2], [0], [1, 2], [1, 1], [5]]"
17323,row,"[[4], [4], [1, 1, 1], [3], [1, 2]]"
17323,col,"[[1, 1], [2, 1], [4], [2, 2], [4]]"
17324,row,"[[4], [4], [1, 1, 1], [3], [1, 2]]"
17324,col,"[[1, 1], [2, 1], [4], [2, 2], [4]]"
17325,row,"[[4], [4], [1, 1, 1], [3], [1, 2]]"
17325,col,"[[1, 1], [2, 1], [4], [2, 2], [4]]"
17326,row,"[[4], [4], [1, 1, 1], [3], [1, 2]]"
17326,col,"[[1, 1], [2, 1], [4], [2, 2], [4]]"
17327,row,"[[4], [4], [1, 1, 1], [3], [1, 2]]"
17327,col,"[[1, 1], [2, 1], [4], [2, 2], [4]]"
17328,row,"[[4], [4], [1, 1, 1], [3], [1, 2]]"
17328,col,"[[1, 1], [2, 1], [4], [2, 2], [4]]"
17329,row,"[[2], [1, 1], [1, 1, 1], [1], [1, 1]]"
17329,col,"[[2], [0], [3], [2], [1, 1, 1]]"
17330,row,"[[2], [1, 1], [1, 1, 1], [1], [1, 1]]"
17330,col,"[[2], [0], [3], [2], [1, 1, 1]]"
17331,row,"[[2], [1, 1], [1, 1, 1], [1], [1, 1]]"
17331,col,"[[2], [0], [3], [2], [1, 1, 1]]"
17332,row,"[[2], [1, 1], [1, 1, 1], [1], [1, 1]]"
17332,col,"[[2], [0], [3], [2], [1, 1, 1]]"
17333,row,"[[2], [1, 1], [1, 1, 1], [1], [1, 1]]"
17333,col,"[[2], [0], [3], [2], [1, 1, 1]]"
17334,row,"[[2], [1, 1], [1, 1, 1], [1], [1, 1]]"
17334,col,"[[2], [0], [3], [2], [1, 1, 1]]"
17335,row,"[[1], [1, 3], [1, 1], [2, 2], [3]]"
17335,col,"[[1, 1], [2], [1, 1], [2, 2], [4]]"
17336,row,"[[1], [1, 3], [1, 1], [2, 2], [3]]"
17336,col,"[[1, 1], [2], [1, 1], [2, 2], [4]]"
17337,row,"[[1], [1, 3], [1, 1], [2, 2], [3]]"
17337,col,"[[1, 1], [2], [1, 1], [2, 2], [4]]"
17338,row,"[[1], [1, 3], [1, 1], [2, 2], [3]]"
17338,col,"[[1, 1], [2], [1, 1], [2, 2], [4]]"
17339,row,"[[1], [1, 3], [1, 1], [2, 2], [3]]"
17339,col,"[[1, 1], [2], [1, 1], [2, 2], [4]]"
17340,row,"[[1], [1, 3], [1, 1], [2, 2], [3]]"
17340,col,"[[1, 1], [2], [1, 1], [2, 2], [4]]"
17341,row,"[[2], [2, 1], [1, 2], [1, 3], [2]]"
17341,col,"[[2], [2, 1], [1, 1], [1, 2], [4]]"
17342,row,"[[2], [2, 1], [1, 2], [1, 3], [2]]"
17342,col,"[[2], [2, 1], [1, 1], [1, 2], [4]]"
17343,row,"[[2], [2, 1], [1, 2], [1, 3], [2]]"
17343,col,"[[2], [2, 1], [1, 1], [1, 2], [4]]"
17344,row,"[[2], [2, 1], [1, 2], [1, 3], [2]]"
17344,col,"[[2], [2, 1], [1, 1], [1, 2], [4]]"
17345,row,"[[2], [2, 1], [1, 2], [1, 3], [2]]"
17345,col,"[[2], [2, 1], [1, 1], [1, 2], [4]]"
17346,row,"[[2], [2, 1], [1, 2], [1, 3], [2]]"
17346,col,"[[2], [2, 1], [1, 1], [1, 2], [4]]"
17347,row,"[[1], [1, 3], [1], [1, 1], [1]]"
17347,col,"[[3], [0], [1], [2, 2], [1]]"
17348,row,"[[1], [1, 3], [1], [1, 1], [1]]"
17348,col,"[[3], [0], [1], [2, 2], [1]]"
17349,row,"[[1], [1, 3], [1], [1, 1], [1]]"
17349,col,"[[3], [0], [1], [2, 2], [1]]"
17350,row,"[[1], [1, 3], [1], [1, 1], [1]]"
17350,col,"[[3], [0], [1], [2, 2], [1]]"
17351,row,"[[1], [1, 3], [1], [1, 1], [1]]"
17351,col,"[[3], [0], [1], [2, 2], [1]]"
17352,row,"[[1], [1, 3], [1], [1, 1], [1]]"
17352,col,"[[3], [0], [1], [2, 2], [1]]"
17353,row,"[[2, 1], [3], [1, 1], [2, 1], [5]]"
17353,col,"[[3], [2, 2], [3, 1], [1, 1], [1, 2]]"
17354,row,"[[2, 1], [3], [1, 1], [2, 1], [5]]"
17354,col,"[[3], [2, 2], [3, 1], [1, 1], [1, 2]]"
17355,row,"[[2, 1], [3], [1, 1], [2, 1], [5]]"
17355,col,"[[3], [2, 2], [3, 1], [1, 1], [1, 2]]"
17356,row,"[[2, 1], [3], [1, 1], [2, 1], [5]]"
17356,col,"[[3], [2, 2], [3, 1], [1, 1], [1, 2]]"
17357,row,"[[2, 1], [3], [1, 1], [2, 1], [5]]"
17357,col,"[[3], [2, 2], [3, 1], [1, 1], [1, 2]]"
17358,row,"[[2, 1], [3], [1, 1], [2, 1], [5]]"
17358,col,"[[3], [2, 2], [3, 1], [1, 1], [1, 2]]"
17359,row,"[[3], [0], [2], [3], [4]]"
17359,col,"[[1, 1], [1, 3], [1, 3], [2], [0]]"
17360,row,"[[3], [0], [2], [3], [4]]"
17360,col,"[[1, 1], [1, 3], [1, 3], [2], [0]]"
17361,row,"[[3], [0], [2], [3], [4]]"
17361,col,"[[1, 1], [1, 3], [1, 3], [2], [0]]"
17362,row,"[[3], [0], [2], [3], [4]]"
17362,col,"[[1, 1], [1, 3], [1, 3], [2], [0]]"
17363,row,"[[3], [0], [2], [3], [4]]"
17363,col,"[[1, 1], [1, 3], [1, 3], [2], [0]]"
17364,row,"[[3], [0], [2], [3], [4]]"
17364,col,"[[1, 1], [1, 3], [1, 3], [2], [0]]"
17365,row,"[[1, 1], [2], [3], [3], [1, 2]]"
17365,col,"[[1, 1], [1, 1], [4], [1, 2], [2]]"
17366,row,"[[1, 1], [2], [3], [3], [1, 2]]"
17366,col,"[[1, 1], [1, 1], [4], [1, 2], [2]]"
17367,row,"[[1, 1], [2], [3], [3], [1, 2]]"
17367,col,"[[1, 1], [1, 1], [4], [1, 2], [2]]"
17368,row,"[[1, 1], [2], [3], [3], [1, 2]]"
17368,col,"[[1, 1], [1, 1], [4], [1, 2], [2]]"
17369,row,"[[1, 1], [2], [3], [3], [1, 2]]"
17369,col,"[[1, 1], [1, 1], [4], [1, 2], [2]]"
17370,row,"[[1, 1], [2], [3], [3], [1, 2]]"
17370,col,"[[1, 1], [1, 1], [4], [1, 2], [2]]"
17371,row,"[[3, 1], [1], [1, 1], [1], [1, 2]]"
17371,col,"[[1, 1], [1, 2], [1, 1], [1], [3]]"
17372,row,"[[3, 1], [1], [1, 1], [1], [1, 2]]"
17372,col,"[[1, 1], [1, 2], [1, 1], [1], [3]]"
17373,row,"[[3, 1], [1], [1, 1], [1], [1, 2]]"
17373,col,"[[1, 1], [1, 2], [1, 1], [1], [3]]"
17374,row,"[[3, 1], [1], [1, 1], [1], [1, 2]]"
17374,col,"[[1, 1], [1, 2], [1, 1], [1], [3]]"
17375,row,"[[3, 1], [1], [1, 1], [1], [1, 2]]"
17375,col,"[[1, 1], [1, 2], [1, 1], [1], [3]]"
17376,row,"[[3, 1], [1], [1, 1], [1], [1, 2]]"
17376,col,"[[1, 1], [1, 2], [1, 1], [1], [3]]"
17377,row,"[[1], [5], [1, 1], [2, 2], [1]]"
17377,col,"[[2, 1], [4], [1], [3], [1, 1]]"
17378,row,"[[1], [5], [1, 1], [2, 2], [1]]"
17378,col,"[[2, 1], [4], [1], [3], [1, 1]]"
17379,row,"[[1], [5], [1, 1], [2, 2], [1]]"
17379,col,"[[2, 1], [4], [1], [3], [1, 1]]"
17380,row,"[[1], [5], [1, 1], [2, 2], [1]]"
17380,col,"[[2, 1], [4], [1], [3], [1, 1]]"
17381,row,"[[1], [5], [1, 1], [2, 2], [1]]"
17381,col,"[[2, 1], [4], [1], [3], [1, 1]]"
17382,row,"[[1], [5], [1, 1], [2, 2], [1]]"
17382,col,"[[2, 1], [4], [1], [3], [1, 1]]"
17383,row,"[[1], [1, 1], [3], [2], [2]]"
17383,col,"[[3], [3], [1, 1, 1], [1], [0]]"
17384,row,"[[1], [1, 1], [3], [2], [2]]"
17384,col,"[[3], [3], [1, 1, 1], [1], [0]]"
17385,row,"[[1], [1, 1], [3], [2], [2]]"
17385,col,"[[3], [3], [1, 1, 1], [1], [0]]"
17386,row,"[[1], [1, 1], [3], [2], [2]]"
17386,col,"[[3], [3], [1, 1, 1], [1], [0]]"
17387,row,"[[1], [1, 1], [3], [2], [2]]"
17387,col,"[[3], [3], [1, 1, 1], [1], [0]]"
17388,row,"[[1], [1, 1], [3], [2], [2]]"
17388,col,"[[3], [3], [1, 1, 1], [1], [0]]"
17389,row,"[[2], [1, 2], [1], [1, 1], [1, 1]]"
17389,col,"[[0], [3], [1], [2], [2, 2]]"
17390,row,"[[2], [1, 2], [1], [1, 1], [1, 1]]"
17390,col,"[[0], [3], [1], [2], [2, 2]]"
17391,row,"[[2], [1, 2], [1], [1, 1], [1, 1]]"
17391,col,"[[0], [3], [1], [2], [2, 2]]"
17392,row,"[[2], [1, 2], [1], [1, 1], [1, 1]]"
17392,col,"[[0], [3], [1], [2], [2, 2]]"
17393,row,"[[2], [1, 2], [1], [1, 1], [1, 1]]"
17393,col,"[[0], [3], [1], [2], [2, 2]]"
17394,row,"[[2], [1, 2], [1], [1, 1], [1, 1]]"
17394,col,"[[0], [3], [1], [2], [2, 2]]"
17395,row,"[[3], [2, 2], [1, 2], [4], [3]]"
17395,col,"[[3], [2, 1], [1, 3], [5], [1, 1]]"
17396,row,"[[3], [2, 2], [1, 2], [4], [3]]"
17396,col,"[[3], [2, 1], [1, 3], [5], [1, 1]]"
17397,row,"[[3], [2, 2], [1, 2], [4], [3]]"
17397,col,"[[3], [2, 1], [1, 3], [5], [1, 1]]"
17398,row,"[[3], [2, 2], [1, 2], [4], [3]]"
17398,col,"[[3], [2, 1], [1, 3], [5], [1, 1]]"
17399,row,"[[3], [2, 2], [1, 2], [4], [3]]"
17399,col,"[[3], [2, 1], [1, 3], [5], [1, 1]]"
17400,row,"[[3], [2, 2], [1, 2], [4], [3]]"
17400,col,"[[3], [2, 1], [1, 3], [5], [1, 1]]"
17401,row,"[[1, 1], [1, 1, 1], [1, 2], [1, 1, 1], [3]]"
17401,col,"[[5], [1], [2, 2], [1], [3]]"
17402,row,"[[1, 1], [1, 1, 1], [1, 2], [1, 1, 1], [3]]"
17402,col,"[[5], [1], [2, 2], [1], [3]]"
17403,row,"[[1, 1], [1, 1, 1], [1, 2], [1, 1, 1], [3]]"
17403,col,"[[5], [1], [2, 2], [1], [3]]"
17404,row,"[[1, 1], [1, 1, 1], [1, 2], [1, 1, 1], [3]]"
17404,col,"[[5], [1], [2, 2], [1], [3]]"
17405,row,"[[1, 1], [1, 1, 1], [1, 2], [1, 1, 1], [3]]"
17405,col,"[[5], [1], [2, 2], [1], [3]]"
17406,row,"[[1, 1], [1, 1, 1], [1, 2], [1, 1, 1], [3]]"
17406,col,"[[5], [1], [2, 2], [1], [3]]"
17407,row,"[[3], [2], [1, 1], [1, 3], [1, 1]]"
17407,col,"[[5], [2], [1, 1], [1], [3]]"
17408,row,"[[3], [2], [1, 1], [1, 3], [1, 1]]"
17408,col,"[[5], [2], [1, 1], [1], [3]]"
17409,row,"[[3], [2], [1, 1], [1, 3], [1, 1]]"
17409,col,"[[5], [2], [1, 1], [1], [3]]"
17410,row,"[[3], [2], [1, 1], [1, 3], [1, 1]]"
17410,col,"[[5], [2], [1, 1], [1], [3]]"
17411,row,"[[3], [2], [1, 1], [1, 3], [1, 1]]"
17411,col,"[[5], [2], [1, 1], [1], [3]]"
17412,row,"[[3], [2], [1, 1], [1, 3], [1, 1]]"
17412,col,"[[5], [2], [1, 1], [1], [3]]"
17413,row,"[[2, 1], [1, 1], [1, 2], [2], [2, 1]]"
17413,col,"[[1, 3], [1, 2], [1], [1], [3, 1]]"
17414,row,"[[2, 1], [1, 1], [1, 2], [2], [2, 1]]"
17414,col,"[[1, 3], [1, 2], [1], [1], [3, 1]]"
17415,row,"[[2, 1], [1, 1], [1, 2], [2], [2, 1]]"
17415,col,"[[1, 3], [1, 2], [1], [1], [3, 1]]"
17416,row,"[[2, 1], [1, 1], [1, 2], [2], [2, 1]]"
17416,col,"[[1, 3], [1, 2], [1], [1], [3, 1]]"
17417,row,"[[2, 1], [1, 1], [1, 2], [2], [2, 1]]"
17417,col,"[[1, 3], [1, 2], [1], [1], [3, 1]]"
17418,row,"[[2, 1], [1, 1], [1, 2], [2], [2, 1]]"
17418,col,"[[1, 3], [1, 2], [1], [1], [3, 1]]"
17419,row,"[[2, 2], [1, 1], [1, 1], [1], [2]]"
17419,col,"[[2], [1, 1, 1], [1, 1], [1, 2], [1]]"
17420,row,"[[2, 2], [1, 1], [1, 1], [1], [2]]"
17420,col,"[[2], [1, 1, 1], [1, 1], [1, 2], [1]]"
17421,row,"[[2, 2], [1, 1], [1, 1], [1], [2]]"
17421,col,"[[2], [1, 1, 1], [1, 1], [1, 2], [1]]"
17422,row,"[[2, 2], [1, 1], [1, 1], [1], [2]]"
17422,col,"[[2], [1, 1, 1], [1, 1], [1, 2], [1]]"
17423,row,"[[2, 2], [1, 1], [1, 1], [1], [2]]"
17423,col,"[[2], [1, 1, 1], [1, 1], [1, 2], [1]]"
17424,row,"[[2, 2], [1, 1], [1, 1], [1], [2]]"
17424,col,"[[2], [1, 1, 1], [1, 1], [1, 2], [1]]"
17425,row,"[[2, 1], [1, 1], [3], [1, 1], [1]]"
17425,col,"[[2], [1, 1, 1], [1, 2], [0], [2, 1]]"
17426,row,"[[2, 1], [1, 1], [3], [1, 1], [1]]"
17426,col,"[[2], [1, 1, 1], [1, 2], [0], [2, 1]]"
17427,row,"[[2, 1], [1, 1], [3], [1, 1], [1]]"
17427,col,"[[2], [1, 1, 1], [1, 2], [0], [2, 1]]"
17428,row,"[[2, 1], [1, 1], [3], [1, 1], [1]]"
17428,col,"[[2], [1, 1, 1], [1, 2], [0], [2, 1]]"
17429,row,"[[2, 1], [1, 1], [3], [1, 1], [1]]"
17429,col,"[[2], [1, 1, 1], [1, 2], [0], [2, 1]]"
17430,row,"[[2, 1], [1, 1], [3], [1, 1], [1]]"
17430,col,"[[2], [1, 1, 1], [1, 2], [0], [2, 1]]"
17431,row,"[[1, 1], [1], [3], [1, 1], [4]]"
17431,col,"[[1, 2], [1, 1, 1], [3], [1, 1], [1]]"
17432,row,"[[1, 1], [1], [3], [1, 1], [4]]"
17432,col,"[[1, 2], [1, 1, 1], [3], [1, 1], [1]]"
17433,row,"[[1, 1], [1], [3], [1, 1], [4]]"
17433,col,"[[1, 2], [1, 1, 1], [3], [1, 1], [1]]"
17434,row,"[[1, 1], [1], [3], [1, 1], [4]]"
17434,col,"[[1, 2], [1, 1, 1], [3], [1, 1], [1]]"
17435,row,"[[1, 1], [1], [3], [1, 1], [4]]"
17435,col,"[[1, 2], [1, 1, 1], [3], [1, 1], [1]]"
17436,row,"[[1, 1], [1], [3], [1, 1], [4]]"
17436,col,"[[1, 2], [1, 1, 1], [3], [1, 1], [1]]"
17437,row,"[[1, 2], [5], [1, 1], [1, 1], [2]]"
17437,col,"[[4], [1], [1, 2], [2, 1], [3]]"
17438,row,"[[1, 2], [5], [1, 1], [1, 1], [2]]"
17438,col,"[[4], [1], [1, 2], [2, 1], [3]]"
17439,row,"[[1, 2], [5], [1, 1], [1, 1], [2]]"
17439,col,"[[4], [1], [1, 2], [2, 1], [3]]"
17440,row,"[[1, 2], [5], [1, 1], [1, 1], [2]]"
17440,col,"[[4], [1], [1, 2], [2, 1], [3]]"
17441,row,"[[1, 2], [5], [1, 1], [1, 1], [2]]"
17441,col,"[[4], [1], [1, 2], [2, 1], [3]]"
17442,row,"[[1, 2], [5], [1, 1], [1, 1], [2]]"
17442,col,"[[4], [1], [1, 2], [2, 1], [3]]"
17443,row,"[[3], [2, 1], [4], [1, 1], [2]]"
17443,col,"[[4], [3, 1], [1, 1, 1], [3], [0]]"
17444,row,"[[3], [2, 1], [4], [1, 1], [2]]"
17444,col,"[[4], [3, 1], [1, 1, 1], [3], [0]]"
17445,row,"[[3], [2, 1], [4], [1, 1], [2]]"
17445,col,"[[4], [3, 1], [1, 1, 1], [3], [0]]"
17446,row,"[[3], [2, 1], [4], [1, 1], [2]]"
17446,col,"[[4], [3, 1], [1, 1, 1], [3], [0]]"
17447,row,"[[3], [2, 1], [4], [1, 1], [2]]"
17447,col,"[[4], [3, 1], [1, 1, 1], [3], [0]]"
17448,row,"[[3], [2, 1], [4], [1, 1], [2]]"
17448,col,"[[4], [3, 1], [1, 1, 1], [3], [0]]"
17449,row,"[[2], [1, 2], [1, 1], [1], [5]]"
17449,col,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1, 1]]"
17450,row,"[[2], [1, 2], [1, 1], [1], [5]]"
17450,col,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1, 1]]"
17451,row,"[[2], [1, 2], [1, 1], [1], [5]]"
17451,col,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1, 1]]"
17452,row,"[[2], [1, 2], [1, 1], [1], [5]]"
17452,col,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1, 1]]"
17453,row,"[[2], [1, 2], [1, 1], [1], [5]]"
17453,col,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1, 1]]"
17454,row,"[[2], [1, 2], [1, 1], [1], [5]]"
17454,col,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1, 1]]"
17455,row,"[[2, 1], [1], [2], [2], [1, 1]]"
17455,col,"[[2], [1, 2], [3, 1], [0], [1]]"
17456,row,"[[2, 1], [1], [2], [2], [1, 1]]"
17456,col,"[[2], [1, 2], [3, 1], [0], [1]]"
17457,row,"[[2, 1], [1], [2], [2], [1, 1]]"
17457,col,"[[2], [1, 2], [3, 1], [0], [1]]"
17458,row,"[[2, 1], [1], [2], [2], [1, 1]]"
17458,col,"[[2], [1, 2], [3, 1], [0], [1]]"
17459,row,"[[2, 1], [1], [2], [2], [1, 1]]"
17459,col,"[[2], [1, 2], [3, 1], [0], [1]]"
17460,row,"[[2, 1], [1], [2], [2], [1, 1]]"
17460,col,"[[2], [1, 2], [3, 1], [0], [1]]"
17461,row,"[[0], [3], [2], [2], [0]]"
17461,col,"[[3], [3], [1], [0], [0]]"
17462,row,"[[0], [3], [2], [2], [0]]"
17462,col,"[[3], [3], [1], [0], [0]]"
17463,row,"[[0], [3], [2], [2], [0]]"
17463,col,"[[3], [3], [1], [0], [0]]"
17464,row,"[[0], [3], [2], [2], [0]]"
17464,col,"[[3], [3], [1], [0], [0]]"
17465,row,"[[0], [3], [2], [2], [0]]"
17465,col,"[[3], [3], [1], [0], [0]]"
17466,row,"[[0], [3], [2], [2], [0]]"
17466,col,"[[3], [3], [1], [0], [0]]"
17467,row,"[[0], [2], [1], [0], [4]]"
17467,col,"[[1, 1], [1], [1], [1, 1], [1]]"
17468,row,"[[0], [2], [1], [0], [4]]"
17468,col,"[[1, 1], [1], [1], [1, 1], [1]]"
17469,row,"[[0], [2], [1], [0], [4]]"
17469,col,"[[1, 1], [1], [1], [1, 1], [1]]"
17470,row,"[[0], [2], [1], [0], [4]]"
17470,col,"[[1, 1], [1], [1], [1, 1], [1]]"
17471,row,"[[0], [2], [1], [0], [4]]"
17471,col,"[[1, 1], [1], [1], [1, 1], [1]]"
17472,row,"[[0], [2], [1], [0], [4]]"
17472,col,"[[1, 1], [1], [1], [1, 1], [1]]"
17473,row,"[[2, 1], [1, 1], [1], [3], [1, 2]]"
17473,col,"[[1, 2], [1, 1], [2, 1], [1, 1], [1, 1]]"
17474,row,"[[2, 1], [1, 1], [1], [3], [1, 2]]"
17474,col,"[[1, 2], [1, 1], [2, 1], [1, 1], [1, 1]]"
17475,row,"[[2, 1], [1, 1], [1], [3], [1, 2]]"
17475,col,"[[1, 2], [1, 1], [2, 1], [1, 1], [1, 1]]"
17476,row,"[[2, 1], [1, 1], [1], [3], [1, 2]]"
17476,col,"[[1, 2], [1, 1], [2, 1], [1, 1], [1, 1]]"
17477,row,"[[2, 1], [1, 1], [1], [3], [1, 2]]"
17477,col,"[[1, 2], [1, 1], [2, 1], [1, 1], [1, 1]]"
17478,row,"[[2, 1], [1, 1], [1], [3], [1, 2]]"
17478,col,"[[1, 2], [1, 1], [2, 1], [1, 1], [1, 1]]"
17479,row,"[[2], [1], [1, 3], [2], [1, 1]]"
17479,col,"[[3], [1, 2], [1, 1], [1, 1], [1]]"
17480,row,"[[2], [1], [1, 3], [2], [1, 1]]"
17480,col,"[[3], [1, 2], [1, 1], [1, 1], [1]]"
17481,row,"[[2], [1], [1, 3], [2], [1, 1]]"
17481,col,"[[3], [1, 2], [1, 1], [1, 1], [1]]"
17482,row,"[[2], [1], [1, 3], [2], [1, 1]]"
17482,col,"[[3], [1, 2], [1, 1], [1, 1], [1]]"
17483,row,"[[2], [1], [1, 3], [2], [1, 1]]"
17483,col,"[[3], [1, 2], [1, 1], [1, 1], [1]]"
17484,row,"[[2], [1], [1, 3], [2], [1, 1]]"
17484,col,"[[3], [1, 2], [1, 1], [1, 1], [1]]"
17485,row,"[[1, 1], [1], [3, 1], [2], [1]]"
17485,col,"[[1, 2], [2], [2, 1], [1], [1]]"
17486,row,"[[1, 1], [1], [3, 1], [2], [1]]"
17486,col,"[[1, 2], [2], [2, 1], [1], [1]]"
17487,row,"[[1, 1], [1], [3, 1], [2], [1]]"
17487,col,"[[1, 2], [2], [2, 1], [1], [1]]"
17488,row,"[[1, 1], [1], [3, 1], [2], [1]]"
17488,col,"[[1, 2], [2], [2, 1], [1], [1]]"
17489,row,"[[1, 1], [1], [3, 1], [2], [1]]"
17489,col,"[[1, 2], [2], [2, 1], [1], [1]]"
17490,row,"[[1, 1], [1], [3, 1], [2], [1]]"
17490,col,"[[1, 2], [2], [2, 1], [1], [1]]"
17491,row,"[[3, 1], [2, 1], [5], [1, 1], [2, 1]]"
17491,col,"[[1, 3], [3, 1], [3], [2], [3, 1]]"
17492,row,"[[3, 1], [2, 1], [5], [1, 1], [2, 1]]"
17492,col,"[[1, 3], [3, 1], [3], [2], [3, 1]]"
17493,row,"[[3, 1], [2, 1], [5], [1, 1], [2, 1]]"
17493,col,"[[1, 3], [3, 1], [3], [2], [3, 1]]"
17494,row,"[[3, 1], [2, 1], [5], [1, 1], [2, 1]]"
17494,col,"[[1, 3], [3, 1], [3], [2], [3, 1]]"
17495,row,"[[3, 1], [2, 1], [5], [1, 1], [2, 1]]"
17495,col,"[[1, 3], [3, 1], [3], [2], [3, 1]]"
17496,row,"[[3, 1], [2, 1], [5], [1, 1], [2, 1]]"
17496,col,"[[1, 3], [3, 1], [3], [2], [3, 1]]"
17497,row,"[[2], [3, 1], [1, 1], [1, 1], [3, 1]]"
17497,col,"[[5], [2, 1], [1, 1], [0], [4]]"
17498,row,"[[2], [3, 1], [1, 1], [1, 1], [3, 1]]"
17498,col,"[[5], [2, 1], [1, 1], [0], [4]]"
17499,row,"[[2], [3, 1], [1, 1], [1, 1], [3, 1]]"
17499,col,"[[5], [2, 1], [1, 1], [0], [4]]"
17500,row,"[[2], [3, 1], [1, 1], [1, 1], [3, 1]]"
