puzzle_number,type,hints
12135,col,"[[1, 1, 1], [1, 3], [3, 1], [1, 1], [2]]"
12136,row,"[[4], [1], [3], [1, 1], [5]]"
12136,col,"[[1, 1, 1], [1, 3], [3, 1], [1, 1], [2]]"
12137,row,"[[4], [1], [3], [1, 1], [5]]"
12137,col,"[[1, 1, 1], [1, 3], [3, 1], [1, 1], [2]]"
12138,row,"[[4], [1], [3], [1, 1], [5]]"
12138,col,"[[1, 1, 1], [1, 3], [3, 1], [1, 1], [2]]"
12139,row,"[[1, 1], [1, 2], [1], [1], [1, 1, 1]]"
12139,col,"[[1, 1, 1], [1], [1], [2, 1], [1, 1]]"
12140,row,"[[1, 1], [1, 2], [1], [1], [1, 1, 1]]"
12140,col,"[[1, 1, 1], [1], [1], [2, 1], [1, 1]]"
12141,row,"[[1, 1], [1, 2], [1], [1], [1, 1, 1]]"
12141,col,"[[1, 1, 1], [1], [1], [2, 1], [1, 1]]"
12142,row,"[[1, 1], [1, 2], [1], [1], [1, 1, 1]]"
12142,col,"[[1, 1, 1], [1], [1], [2, 1], [1, 1]]"
12143,row,"[[1, 1], [1, 2], [1], [1], [1, 1, 1]]"
12143,col,"[[1, 1, 1], [1], [1], [2, 1], [1, 1]]"
12144,row,"[[1, 1], [1, 2], [1], [1], [1, 1, 1]]"
12144,col,"[[1, 1, 1], [1], [1], [2, 1], [1, 1]]"
12145,row,"[[3], [2], [2], [1], [3]]"
12145,col,"[[1], [1], [1, 1], [1, 1, 1], [1, 3]]"
12146,row,"[[3], [2], [2], [1], [3]]"
12146,col,"[[1], [1], [1, 1], [1, 1, 1], [1, 3]]"
12147,row,"[[3], [2], [2], [1], [3]]"
12147,col,"[[1], [1], [1, 1], [1, 1, 1], [1, 3]]"
12148,row,"[[3], [2], [2], [1], [3]]"
12148,col,"[[1], [1], [1, 1], [1, 1, 1], [1, 3]]"
12149,row,"[[3], [2], [2], [1], [3]]"
12149,col,"[[1], [1], [1, 1], [1, 1, 1], [1, 3]]"
12150,row,"[[3], [2], [2], [1], [3]]"
12150,col,"[[1], [1], [1, 1], [1, 1, 1], [1, 3]]"
12151,row,"[[0], [3, 1], [2, 1], [2], [1, 1]]"
12151,col,"[[1, 2], [3], [2, 1], [0], [2]]"
12152,row,"[[0], [3, 1], [2, 1], [2], [1, 1]]"
12152,col,"[[1, 2], [3], [2, 1], [0], [2]]"
12153,row,"[[0], [3, 1], [2, 1], [2], [1, 1]]"
12153,col,"[[1, 2], [3], [2, 1], [0], [2]]"
12154,row,"[[0], [3, 1], [2, 1], [2], [1, 1]]"
12154,col,"[[1, 2], [3], [2, 1], [0], [2]]"
12155,row,"[[0], [3, 1], [2, 1], [2], [1, 1]]"
12155,col,"[[1, 2], [3], [2, 1], [0], [2]]"
12156,row,"[[0], [3, 1], [2, 1], [2], [1, 1]]"
12156,col,"[[1, 2], [3], [2, 1], [0], [2]]"
12157,row,"[[2], [1], [1, 1, 1], [3], [1]]"
12157,col,"[[1], [1, 1], [1, 2], [1], [3]]"
12158,row,"[[2], [1], [1, 1, 1], [3], [1]]"
12158,col,"[[1], [1, 1], [1, 2], [1], [3]]"
12159,row,"[[2], [1], [1, 1, 1], [3], [1]]"
12159,col,"[[1], [1, 1], [1, 2], [1], [3]]"
12160,row,"[[2], [1], [1, 1, 1], [3], [1]]"
12160,col,"[[1], [1, 1], [1, 2], [1], [3]]"
12161,row,"[[2], [1], [1, 1, 1], [3], [1]]"
12161,col,"[[1], [1, 1], [1, 2], [1], [3]]"
12162,row,"[[2], [1], [1, 1, 1], [3], [1]]"
12162,col,"[[1], [1, 1], [1, 2], [1], [3]]"
12163,row,"[[5], [2], [3, 1], [3], [2]]"
12163,col,"[[1, 1], [5], [5], [1, 1], [1, 1]]"
12164,row,"[[5], [2], [3, 1], [3], [2]]"
12164,col,"[[1, 1], [5], [5], [1, 1], [1, 1]]"
12165,row,"[[5], [2], [3, 1], [3], [2]]"
12165,col,"[[1, 1], [5], [5], [1, 1], [1, 1]]"
12166,row,"[[5], [2], [3, 1], [3], [2]]"
12166,col,"[[1, 1], [5], [5], [1, 1], [1, 1]]"
12167,row,"[[5], [2], [3, 1], [3], [2]]"
12167,col,"[[1, 1], [5], [5], [1, 1], [1, 1]]"
12168,row,"[[5], [2], [3, 1], [3], [2]]"
12168,col,"[[1, 1], [5], [5], [1, 1], [1, 1]]"
12169,row,"[[1, 2], [3, 1], [1], [2, 2], [2]]"
12169,col,"[[3], [2, 1], [1, 1], [1, 2], [2, 1]]"
12170,row,"[[1, 2], [3, 1], [1], [2, 2], [2]]"
12170,col,"[[3], [2, 1], [1, 1], [1, 2], [2, 1]]"
12171,row,"[[1, 2], [3, 1], [1], [2, 2], [2]]"
12171,col,"[[3], [2, 1], [1, 1], [1, 2], [2, 1]]"
12172,row,"[[1, 2], [3, 1], [1], [2, 2], [2]]"
12172,col,"[[3], [2, 1], [1, 1], [1, 2], [2, 1]]"
12173,row,"[[1, 2], [3, 1], [1], [2, 2], [2]]"
12173,col,"[[3], [2, 1], [1, 1], [1, 2], [2, 1]]"
12174,row,"[[1, 2], [3, 1], [1], [2, 2], [2]]"
12174,col,"[[3], [2, 1], [1, 1], [1, 2], [2, 1]]"
12175,row,"[[2], [1, 2], [2, 1], [2], [3]]"
12175,col,"[[1, 1], [4], [1, 1], [1, 1], [2, 1]]"
12176,row,"[[2], [1, 2], [2, 1], [2], [3]]"
12176,col,"[[1, 1], [4], [1, 1], [1, 1], [2, 1]]"
12177,row,"[[2], [1, 2], [2, 1], [2], [3]]"
12177,col,"[[1, 1], [4], [1, 1], [1, 1], [2, 1]]"
12178,row,"[[2], [1, 2], [2, 1], [2], [3]]"
12178,col,"[[1, 1], [4], [1, 1], [1, 1], [2, 1]]"
12179,row,"[[2], [1, 2], [2, 1], [2], [3]]"
12179,col,"[[1, 1], [4], [1, 1], [1, 1], [2, 1]]"
12180,row,"[[2], [1, 2], [2, 1], [2], [3]]"
12180,col,"[[1, 1], [4], [1, 1], [1, 1], [2, 1]]"
12181,row,"[[2], [3], [1], [2, 1], [2, 1]]"
12181,col,"[[1, 2], [2, 2], [2], [3], [0]]"
12182,row,"[[2], [3], [1], [2, 1], [2, 1]]"
12182,col,"[[1, 2], [2, 2], [2], [3], [0]]"
12183,row,"[[2], [3], [1], [2, 1], [2, 1]]"
12183,col,"[[1, 2], [2, 2], [2], [3], [0]]"
12184,row,"[[2], [3], [1], [2, 1], [2, 1]]"
12184,col,"[[1, 2], [2, 2], [2], [3], [0]]"
12185,row,"[[2], [3], [1], [2, 1], [2, 1]]"
12185,col,"[[1, 2], [2, 2], [2], [3], [0]]"
12186,row,"[[2], [3], [1], [2, 1], [2, 1]]"
12186,col,"[[1, 2], [2, 2], [2], [3], [0]]"
12187,row,"[[2, 1], [1, 1], [1, 1], [1, 1], [2]]"
12187,col,"[[2], [2, 1], [1, 1], [3], [1]]"
12188,row,"[[2, 1], [1, 1], [1, 1], [1, 1], [2]]"
12188,col,"[[2], [2, 1], [1, 1], [3], [1]]"
12189,row,"[[2, 1], [1, 1], [1, 1], [1, 1], [2]]"
12189,col,"[[2], [2, 1], [1, 1], [3], [1]]"
12190,row,"[[2, 1], [1, 1], [1, 1], [1, 1], [2]]"
12190,col,"[[2], [2, 1], [1, 1], [3], [1]]"
12191,row,"[[2, 1], [1, 1], [1, 1], [1, 1], [2]]"
12191,col,"[[2], [2, 1], [1, 1], [3], [1]]"
12192,row,"[[2, 1], [1, 1], [1, 1], [1, 1], [2]]"
12192,col,"[[2], [2, 1], [1, 1], [3], [1]]"
12193,row,"[[1, 1], [3, 1], [2], [1, 1], [2]]"
12193,col,"[[1], [1, 1], [2, 1], [1, 1], [4]]"
12194,row,"[[1, 1], [3, 1], [2], [1, 1], [2]]"
12194,col,"[[1], [1, 1], [2, 1], [1, 1], [4]]"
12195,row,"[[1, 1], [3, 1], [2], [1, 1], [2]]"
12195,col,"[[1], [1, 1], [2, 1], [1, 1], [4]]"
12196,row,"[[1, 1], [3, 1], [2], [1, 1], [2]]"
12196,col,"[[1], [1, 1], [2, 1], [1, 1], [4]]"
12197,row,"[[1, 1], [3, 1], [2], [1, 1], [2]]"
12197,col,"[[1], [1, 1], [2, 1], [1, 1], [4]]"
12198,row,"[[1, 1], [3, 1], [2], [1, 1], [2]]"
12198,col,"[[1], [1, 1], [2, 1], [1, 1], [4]]"
12199,row,"[[0], [3], [2, 1], [1, 1], [1, 1]]"
12199,col,"[[1], [2, 1], [1, 1], [1, 1], [2]]"
12200,row,"[[0], [3], [2, 1], [1, 1], [1, 1]]"
12200,col,"[[1], [2, 1], [1, 1], [1, 1], [2]]"
12201,row,"[[0], [3], [2, 1], [1, 1], [1, 1]]"
12201,col,"[[1], [2, 1], [1, 1], [1, 1], [2]]"
12202,row,"[[0], [3], [2, 1], [1, 1], [1, 1]]"
12202,col,"[[1], [2, 1], [1, 1], [1, 1], [2]]"
12203,row,"[[0], [3], [2, 1], [1, 1], [1, 1]]"
12203,col,"[[1], [2, 1], [1, 1], [1, 1], [2]]"
12204,row,"[[0], [3], [2, 1], [1, 1], [1, 1]]"
12204,col,"[[1], [2, 1], [1, 1], [1, 1], [2]]"
12205,row,"[[2, 1], [3], [1], [3], [1, 1]]"
12205,col,"[[1], [2, 1], [1, 2], [2, 1], [1, 1]]"
12206,row,"[[2, 1], [3], [1], [3], [1, 1]]"
12206,col,"[[1], [2, 1], [1, 2], [2, 1], [1, 1]]"
12207,row,"[[2, 1], [3], [1], [3], [1, 1]]"
12207,col,"[[1], [2, 1], [1, 2], [2, 1], [1, 1]]"
12208,row,"[[2, 1], [3], [1], [3], [1, 1]]"
12208,col,"[[1], [2, 1], [1, 2], [2, 1], [1, 1]]"
12209,row,"[[2, 1], [3], [1], [3], [1, 1]]"
12209,col,"[[1], [2, 1], [1, 2], [2, 1], [1, 1]]"
12210,row,"[[2, 1], [3], [1], [3], [1, 1]]"
12210,col,"[[1], [2, 1], [1, 2], [2, 1], [1, 1]]"
12211,row,"[[1], [0], [1, 1], [1, 2], [4]]"
12211,col,"[[3], [1], [1, 1], [1, 2], [1]]"
12212,row,"[[1], [0], [1, 1], [1, 2], [4]]"
12212,col,"[[3], [1], [1, 1], [1, 2], [1]]"
12213,row,"[[1], [0], [1, 1], [1, 2], [4]]"
12213,col,"[[3], [1], [1, 1], [1, 2], [1]]"
12214,row,"[[1], [0], [1, 1], [1, 2], [4]]"
12214,col,"[[3], [1], [1, 1], [1, 2], [1]]"
12215,row,"[[1], [0], [1, 1], [1, 2], [4]]"
12215,col,"[[3], [1], [1, 1], [1, 2], [1]]"
12216,row,"[[1], [0], [1, 1], [1, 2], [4]]"
12216,col,"[[3], [1], [1, 1], [1, 2], [1]]"
12217,row,"[[1], [1, 1], [1, 2], [1, 2], [3]]"
12217,col,"[[2], [1, 1], [2], [4], [1, 1]]"
12218,row,"[[1], [1, 1], [1, 2], [1, 2], [3]]"
12218,col,"[[2], [1, 1], [2], [4], [1, 1]]"
12219,row,"[[1], [1, 1], [1, 2], [1, 2], [3]]"
12219,col,"[[2], [1, 1], [2], [4], [1, 1]]"
12220,row,"[[1], [1, 1], [1, 2], [1, 2], [3]]"
12220,col,"[[2], [1, 1], [2], [4], [1, 1]]"
12221,row,"[[1], [1, 1], [1, 2], [1, 2], [3]]"
12221,col,"[[2], [1, 1], [2], [4], [1, 1]]"
12222,row,"[[1], [1, 1], [1, 2], [1, 2], [3]]"
12222,col,"[[2], [1, 1], [2], [4], [1, 1]]"
12223,row,"[[1], [0], [2], [2, 1], [3]]"
12223,col,"[[1], [3], [1, 1], [1], [1, 1]]"
12224,row,"[[1], [0], [2], [2, 1], [3]]"
12224,col,"[[1], [3], [1, 1], [1], [1, 1]]"
12225,row,"[[1], [0], [2], [2, 1], [3]]"
12225,col,"[[1], [3], [1, 1], [1], [1, 1]]"
12226,row,"[[1], [0], [2], [2, 1], [3]]"
12226,col,"[[1], [3], [1, 1], [1], [1, 1]]"
12227,row,"[[1], [0], [2], [2, 1], [3]]"
12227,col,"[[1], [3], [1, 1], [1], [1, 1]]"
12228,row,"[[1], [0], [2], [2, 1], [3]]"
12228,col,"[[1], [3], [1, 1], [1], [1, 1]]"
12229,row,"[[1, 1], [1, 1], [3], [5], [4]]"
12229,col,"[[1, 2], [4], [3], [4], [1, 1]]"
12230,row,"[[1, 1], [1, 1], [3], [5], [4]]"
12230,col,"[[1, 2], [4], [3], [4], [1, 1]]"
12231,row,"[[1, 1], [1, 1], [3], [5], [4]]"
12231,col,"[[1, 2], [4], [3], [4], [1, 1]]"
12232,row,"[[1, 1], [1, 1], [3], [5], [4]]"
12232,col,"[[1, 2], [4], [3], [4], [1, 1]]"
12233,row,"[[1, 1], [1, 1], [3], [5], [4]]"
12233,col,"[[1, 2], [4], [3], [4], [1, 1]]"
12234,row,"[[1, 1], [1, 1], [3], [5], [4]]"
12234,col,"[[1, 2], [4], [3], [4], [1, 1]]"
12235,row,"[[1], [1], [1, 1, 1], [1], [3, 1]]"
12235,col,"[[1, 3], [1], [1, 1], [0], [2, 1]]"
12236,row,"[[1], [1], [1, 1, 1], [1], [3, 1]]"
12236,col,"[[1, 3], [1], [1, 1], [0], [2, 1]]"
12237,row,"[[1], [1], [1, 1, 1], [1], [3, 1]]"
12237,col,"[[1, 3], [1], [1, 1], [0], [2, 1]]"
12238,row,"[[1], [1], [1, 1, 1], [1], [3, 1]]"
12238,col,"[[1, 3], [1], [1, 1], [0], [2, 1]]"
12239,row,"[[1], [1], [1, 1, 1], [1], [3, 1]]"
12239,col,"[[1, 3], [1], [1, 1], [0], [2, 1]]"
12240,row,"[[1], [1], [1, 1, 1], [1], [3, 1]]"
12240,col,"[[1, 3], [1], [1, 1], [0], [2, 1]]"
12241,row,"[[2], [2, 1], [1], [1], [1]]"
12241,col,"[[1], [1], [0], [2, 1], [1, 1, 1]]"
12242,row,"[[2], [2, 1], [1], [1], [1]]"
12242,col,"[[1], [1], [0], [2, 1], [1, 1, 1]]"
12243,row,"[[2], [2, 1], [1], [1], [1]]"
12243,col,"[[1], [1], [0], [2, 1], [1, 1, 1]]"
12244,row,"[[2], [2, 1], [1], [1], [1]]"
12244,col,"[[1], [1], [0], [2, 1], [1, 1, 1]]"
12245,row,"[[2], [2, 1], [1], [1], [1]]"
12245,col,"[[1], [1], [0], [2, 1], [1, 1, 1]]"
12246,row,"[[2], [2, 1], [1], [1], [1]]"
12246,col,"[[1], [1], [0], [2, 1], [1, 1, 1]]"
12247,row,"[[1], [1, 1], [4], [1], [2, 1]]"
12247,col,"[[1, 1], [3, 1], [1], [1], [1, 2]]"
12248,row,"[[1], [1, 1], [4], [1], [2, 1]]"
12248,col,"[[1, 1], [3, 1], [1], [1], [1, 2]]"
12249,row,"[[1], [1, 1], [4], [1], [2, 1]]"
12249,col,"[[1, 1], [3, 1], [1], [1], [1, 2]]"
12250,row,"[[1], [1, 1], [4], [1], [2, 1]]"
12250,col,"[[1, 1], [3, 1], [1], [1], [1, 2]]"
12251,row,"[[1], [1, 1], [4], [1], [2, 1]]"
12251,col,"[[1, 1], [3, 1], [1], [1], [1, 2]]"
12252,row,"[[1], [1, 1], [4], [1], [2, 1]]"
12252,col,"[[1, 1], [3, 1], [1], [1], [1, 2]]"
12253,row,"[[1, 1], [1, 1], [2, 2], [1, 3], [1]]"
12253,col,"[[1, 2], [2], [2], [3], [1, 2]]"
12254,row,"[[1, 1], [1, 1], [2, 2], [1, 3], [1]]"
12254,col,"[[1, 2], [2], [2], [3], [1, 2]]"
12255,row,"[[1, 1], [1, 1], [2, 2], [1, 3], [1]]"
12255,col,"[[1, 2], [2], [2], [3], [1, 2]]"
12256,row,"[[1, 1], [1, 1], [2, 2], [1, 3], [1]]"
12256,col,"[[1, 2], [2], [2], [3], [1, 2]]"
12257,row,"[[1, 1], [1, 1], [2, 2], [1, 3], [1]]"
12257,col,"[[1, 2], [2], [2], [3], [1, 2]]"
12258,row,"[[1, 1], [1, 1], [2, 2], [1, 3], [1]]"
12258,col,"[[1, 2], [2], [2], [3], [1, 2]]"
12259,row,"[[1], [1, 1], [1, 2], [1, 1, 1], [1, 2]]"
12259,col,"[[5], [0], [3], [2, 1], [1]]"
12260,row,"[[1], [1, 1], [1, 2], [1, 1, 1], [1, 2]]"
12260,col,"[[5], [0], [3], [2, 1], [1]]"
12261,row,"[[1], [1, 1], [1, 2], [1, 1, 1], [1, 2]]"
12261,col,"[[5], [0], [3], [2, 1], [1]]"
12262,row,"[[1], [1, 1], [1, 2], [1, 1, 1], [1, 2]]"
12262,col,"[[5], [0], [3], [2, 1], [1]]"
12263,row,"[[1], [1, 1], [1, 2], [1, 1, 1], [1, 2]]"
12263,col,"[[5], [0], [3], [2, 1], [1]]"
12264,row,"[[1], [1, 1], [1, 2], [1, 1, 1], [1, 2]]"
12264,col,"[[5], [0], [3], [2, 1], [1]]"
12265,row,"[[3, 1], [2, 2], [3], [2, 1], [2]]"
12265,col,"[[2, 1], [5], [1, 1, 1], [3], [2]]"
12266,row,"[[3, 1], [2, 2], [3], [2, 1], [2]]"
12266,col,"[[2, 1], [5], [1, 1, 1], [3], [2]]"
12267,row,"[[3, 1], [2, 2], [3], [2, 1], [2]]"
12267,col,"[[2, 1], [5], [1, 1, 1], [3], [2]]"
12268,row,"[[3, 1], [2, 2], [3], [2, 1], [2]]"
12268,col,"[[2, 1], [5], [1, 1, 1], [3], [2]]"
12269,row,"[[3, 1], [2, 2], [3], [2, 1], [2]]"
12269,col,"[[2, 1], [5], [1, 1, 1], [3], [2]]"
12270,row,"[[3, 1], [2, 2], [3], [2, 1], [2]]"
12270,col,"[[2, 1], [5], [1, 1, 1], [3], [2]]"
12271,row,"[[4], [1, 2], [2, 2], [1, 1], [0]]"
12271,col,"[[4], [1, 1], [1], [4], [2]]"
12272,row,"[[4], [1, 2], [2, 2], [1, 1], [0]]"
12272,col,"[[4], [1, 1], [1], [4], [2]]"
12273,row,"[[4], [1, 2], [2, 2], [1, 1], [0]]"
12273,col,"[[4], [1, 1], [1], [4], [2]]"
12274,row,"[[4], [1, 2], [2, 2], [1, 1], [0]]"
12274,col,"[[4], [1, 1], [1], [4], [2]]"
12275,row,"[[4], [1, 2], [2, 2], [1, 1], [0]]"
12275,col,"[[4], [1, 1], [1], [4], [2]]"
12276,row,"[[4], [1, 2], [2, 2], [1, 1], [0]]"
12276,col,"[[4], [1, 1], [1], [4], [2]]"
12277,row,"[[1, 1, 1], [1, 1, 1], [1, 2], [1, 2], [1, 1]]"
12277,col,"[[2, 1], [1], [2, 1], [2], [5]]"
12278,row,"[[1, 1, 1], [1, 1, 1], [1, 2], [1, 2], [1, 1]]"
12278,col,"[[2, 1], [1], [2, 1], [2], [5]]"
12279,row,"[[1, 1, 1], [1, 1, 1], [1, 2], [1, 2], [1, 1]]"
12279,col,"[[2, 1], [1], [2, 1], [2], [5]]"
12280,row,"[[1, 1, 1], [1, 1, 1], [1, 2], [1, 2], [1, 1]]"
12280,col,"[[2, 1], [1], [2, 1], [2], [5]]"
12281,row,"[[1, 1, 1], [1, 1, 1], [1, 2], [1, 2], [1, 1]]"
12281,col,"[[2, 1], [1], [2, 1], [2], [5]]"
12282,row,"[[1, 1, 1], [1, 1, 1], [1, 2], [1, 2], [1, 1]]"
12282,col,"[[2, 1], [1], [2, 1], [2], [5]]"
12283,row,"[[1, 1], [1, 1], [0], [2, 1], [1, 3]]"
12283,col,"[[1], [2, 1], [2], [1], [2, 2]]"
12284,row,"[[1, 1], [1, 1], [0], [2, 1], [1, 3]]"
12284,col,"[[1], [2, 1], [2], [1], [2, 2]]"
12285,row,"[[1, 1], [1, 1], [0], [2, 1], [1, 3]]"
12285,col,"[[1], [2, 1], [2], [1], [2, 2]]"
12286,row,"[[1, 1], [1, 1], [0], [2, 1], [1, 3]]"
12286,col,"[[1], [2, 1], [2], [1], [2, 2]]"
12287,row,"[[1, 1], [1, 1], [0], [2, 1], [1, 3]]"
12287,col,"[[1], [2, 1], [2], [1], [2, 2]]"
12288,row,"[[1, 1], [1, 1], [0], [2, 1], [1, 3]]"
12288,col,"[[1], [2, 1], [2], [1], [2, 2]]"
12289,row,"[[0], [1], [2], [3, 1], [1]]"
12289,col,"[[1], [1, 1], [1], [1, 1], [2]]"
12290,row,"[[0], [1], [2], [3, 1], [1]]"
12290,col,"[[1], [1, 1], [1], [1, 1], [2]]"
12291,row,"[[0], [1], [2], [3, 1], [1]]"
12291,col,"[[1], [1, 1], [1], [1, 1], [2]]"
12292,row,"[[0], [1], [2], [3, 1], [1]]"
12292,col,"[[1], [1, 1], [1], [1, 1], [2]]"
12293,row,"[[0], [1], [2], [3, 1], [1]]"
12293,col,"[[1], [1, 1], [1], [1, 1], [2]]"
12294,row,"[[0], [1], [2], [3, 1], [1]]"
12294,col,"[[1], [1, 1], [1], [1, 1], [2]]"
12295,row,"[[4], [1], [2, 2], [1, 3], [1, 3]]"
12295,col,"[[3], [1, 1], [1, 2], [5], [1, 3]]"
12296,row,"[[4], [1], [2, 2], [1, 3], [1, 3]]"
12296,col,"[[3], [1, 1], [1, 2], [5], [1, 3]]"
12297,row,"[[4], [1], [2, 2], [1, 3], [1, 3]]"
12297,col,"[[3], [1, 1], [1, 2], [5], [1, 3]]"
12298,row,"[[4], [1], [2, 2], [1, 3], [1, 3]]"
12298,col,"[[3], [1, 1], [1, 2], [5], [1, 3]]"
12299,row,"[[4], [1], [2, 2], [1, 3], [1, 3]]"
12299,col,"[[3], [1, 1], [1, 2], [5], [1, 3]]"
12300,row,"[[4], [1], [2, 2], [1, 3], [1, 3]]"
12300,col,"[[3], [1, 1], [1, 2], [5], [1, 3]]"
12301,row,"[[2], [1, 2], [2, 2], [1], [2, 1]]"
12301,col,"[[2], [1, 1], [1, 1], [4], [2, 1]]"
12302,row,"[[2], [1, 2], [2, 2], [1], [2, 1]]"
12302,col,"[[2], [1, 1], [1, 1], [4], [2, 1]]"
12303,row,"[[2], [1, 2], [2, 2], [1], [2, 1]]"
12303,col,"[[2], [1, 1], [1, 1], [4], [2, 1]]"
12304,row,"[[2], [1, 2], [2, 2], [1], [2, 1]]"
12304,col,"[[2], [1, 1], [1, 1], [4], [2, 1]]"
12305,row,"[[2], [1, 2], [2, 2], [1], [2, 1]]"
12305,col,"[[2], [1, 1], [1, 1], [4], [2, 1]]"
12306,row,"[[2], [1, 2], [2, 2], [1], [2, 1]]"
12306,col,"[[2], [1, 1], [1, 1], [4], [2, 1]]"
12307,row,"[[1], [0], [2, 2], [2], [1, 1]]"
12307,col,"[[1, 1], [1], [1], [2], [1, 2]]"
12308,row,"[[1], [0], [2, 2], [2], [1, 1]]"
12308,col,"[[1, 1], [1], [1], [2], [1, 2]]"
12309,row,"[[1], [0], [2, 2], [2], [1, 1]]"
12309,col,"[[1, 1], [1], [1], [2], [1, 2]]"
12310,row,"[[1], [0], [2, 2], [2], [1, 1]]"
12310,col,"[[1, 1], [1], [1], [2], [1, 2]]"
12311,row,"[[1], [0], [2, 2], [2], [1, 1]]"
12311,col,"[[1, 1], [1], [1], [2], [1, 2]]"
12312,row,"[[1], [0], [2, 2], [2], [1, 1]]"
12312,col,"[[1, 1], [1], [1], [2], [1, 2]]"
12313,row,"[[2], [2], [1], [5], [4]]"
12313,col,"[[1, 1], [1, 2], [2], [4], [1, 2]]"
12314,row,"[[2], [2], [1], [5], [4]]"
12314,col,"[[1, 1], [1, 2], [2], [4], [1, 2]]"
12315,row,"[[2], [2], [1], [5], [4]]"
12315,col,"[[1, 1], [1, 2], [2], [4], [1, 2]]"
12316,row,"[[2], [2], [1], [5], [4]]"
12316,col,"[[1, 1], [1, 2], [2], [4], [1, 2]]"
12317,row,"[[2], [2], [1], [5], [4]]"
12317,col,"[[1, 1], [1, 2], [2], [4], [1, 2]]"
12318,row,"[[2], [2], [1], [5], [4]]"
12318,col,"[[1, 1], [1, 2], [2], [4], [1, 2]]"
12319,row,"[[5], [1], [1, 1], [1], [0]]"
12319,col,"[[1], [1], [1, 1], [2], [1, 2]]"
12320,row,"[[5], [1], [1, 1], [1], [0]]"
12320,col,"[[1], [1], [1, 1], [2], [1, 2]]"
12321,row,"[[5], [1], [1, 1], [1], [0]]"
12321,col,"[[1], [1], [1, 1], [2], [1, 2]]"
12322,row,"[[5], [1], [1, 1], [1], [0]]"
12322,col,"[[1], [1], [1, 1], [2], [1, 2]]"
12323,row,"[[5], [1], [1, 1], [1], [0]]"
12323,col,"[[1], [1], [1, 1], [2], [1, 2]]"
12324,row,"[[5], [1], [1, 1], [1], [0]]"
12324,col,"[[1], [1], [1, 1], [2], [1, 2]]"
12325,row,"[[1, 1], [2, 1], [1], [1, 2], [3, 1]]"
12325,col,"[[2, 2], [1, 1], [1], [4], [2]]"
12326,row,"[[1, 1], [2, 1], [1], [1, 2], [3, 1]]"
12326,col,"[[2, 2], [1, 1], [1], [4], [2]]"
12327,row,"[[1, 1], [2, 1], [1], [1, 2], [3, 1]]"
12327,col,"[[2, 2], [1, 1], [1], [4], [2]]"
12328,row,"[[1, 1], [2, 1], [1], [1, 2], [3, 1]]"
12328,col,"[[2, 2], [1, 1], [1], [4], [2]]"
12329,row,"[[1, 1], [2, 1], [1], [1, 2], [3, 1]]"
12329,col,"[[2, 2], [1, 1], [1], [4], [2]]"
12330,row,"[[1, 1], [2, 1], [1], [1, 2], [3, 1]]"
12330,col,"[[2, 2], [1, 1], [1], [4], [2]]"
12331,row,"[[5], [1, 3], [1, 2], [4], [1]]"
12331,col,"[[2], [1, 3], [2, 1], [4], [4]]"
12332,row,"[[5], [1, 3], [1, 2], [4], [1]]"
12332,col,"[[2], [1, 3], [2, 1], [4], [4]]"
12333,row,"[[5], [1, 3], [1, 2], [4], [1]]"
12333,col,"[[2], [1, 3], [2, 1], [4], [4]]"
12334,row,"[[5], [1, 3], [1, 2], [4], [1]]"
12334,col,"[[2], [1, 3], [2, 1], [4], [4]]"
12335,row,"[[5], [1, 3], [1, 2], [4], [1]]"
12335,col,"[[2], [1, 3], [2, 1], [4], [4]]"
12336,row,"[[5], [1, 3], [1, 2], [4], [1]]"
12336,col,"[[2], [1, 3], [2, 1], [4], [4]]"
12337,row,"[[3], [1, 1], [2], [1, 1, 1], [1, 1]]"
12337,col,"[[1, 1], [0], [1, 3], [1, 1], [2, 2]]"
12338,row,"[[3], [1, 1], [2], [1, 1, 1], [1, 1]]"
12338,col,"[[1, 1], [0], [1, 3], [1, 1], [2, 2]]"
12339,row,"[[3], [1, 1], [2], [1, 1, 1], [1, 1]]"
12339,col,"[[1, 1], [0], [1, 3], [1, 1], [2, 2]]"
12340,row,"[[3], [1, 1], [2], [1, 1, 1], [1, 1]]"
12340,col,"[[1, 1], [0], [1, 3], [1, 1], [2, 2]]"
12341,row,"[[3], [1, 1], [2], [1, 1, 1], [1, 1]]"
12341,col,"[[1, 1], [0], [1, 3], [1, 1], [2, 2]]"
12342,row,"[[3], [1, 1], [2], [1, 1, 1], [1, 1]]"
12342,col,"[[1, 1], [0], [1, 3], [1, 1], [2, 2]]"
12343,row,"[[5], [1, 1], [1], [1, 2], [4]]"
12343,col,"[[2, 1], [1, 1], [1, 3], [2, 2], [1, 1]]"
12344,row,"[[5], [1, 1], [1], [1, 2], [4]]"
12344,col,"[[2, 1], [1, 1], [1, 3], [2, 2], [1, 1]]"
12345,row,"[[5], [1, 1], [1], [1, 2], [4]]"
12345,col,"[[2, 1], [1, 1], [1, 3], [2, 2], [1, 1]]"
12346,row,"[[5], [1, 1], [1], [1, 2], [4]]"
12346,col,"[[2, 1], [1, 1], [1, 3], [2, 2], [1, 1]]"
12347,row,"[[5], [1, 1], [1], [1, 2], [4]]"
12347,col,"[[2, 1], [1, 1], [1, 3], [2, 2], [1, 1]]"
