puzzle_number,type,hints
2120,col,"[[2, 2], [1, 3], [2, 1], [1, 2], [3, 1]]"
2121,row,"[[5], [1, 1, 1], [1, 2], [4], [2, 1]]"
2121,col,"[[2, 2], [1, 3], [2, 1], [1, 2], [3, 1]]"
2122,row,"[[5], [1, 1, 1], [1, 2], [4], [2, 1]]"
2122,col,"[[2, 2], [1, 3], [2, 1], [1, 2], [3, 1]]"
2123,row,"[[5], [1, 1, 1], [1, 2], [4], [2, 1]]"
2123,col,"[[2, 2], [1, 3], [2, 1], [1, 2], [3, 1]]"
2124,row,"[[5], [1, 1, 1], [1, 2], [4], [2, 1]]"
2124,col,"[[2, 2], [1, 3], [2, 1], [1, 2], [3, 1]]"
2125,row,"[[0], [1, 3], [5], [2, 1], [1, 1]]"
2125,col,"[[2, 1], [2], [3], [2], [4]]"
2126,row,"[[0], [1, 3], [5], [2, 1], [1, 1]]"
2126,col,"[[2, 1], [2], [3], [2], [4]]"
2127,row,"[[0], [1, 3], [5], [2, 1], [1, 1]]"
2127,col,"[[2, 1], [2], [3], [2], [4]]"
2128,row,"[[0], [1, 3], [5], [2, 1], [1, 1]]"
2128,col,"[[2, 1], [2], [3], [2], [4]]"
2129,row,"[[0], [1, 3], [5], [2, 1], [1, 1]]"
2129,col,"[[2, 1], [2], [3], [2], [4]]"
2130,row,"[[0], [1, 3], [5], [2, 1], [1, 1]]"
2130,col,"[[2, 1], [2], [3], [2], [4]]"
2131,row,"[[1, 2], [1], [1], [2, 2], [1, 1]]"
2131,col,"[[1, 2], [1], [1, 1], [1, 1], [3]]"
2132,row,"[[1, 2], [1], [1], [2, 2], [1, 1]]"
2132,col,"[[1, 2], [1], [1, 1], [1, 1], [3]]"
2133,row,"[[1, 2], [1], [1], [2, 2], [1, 1]]"
2133,col,"[[1, 2], [1], [1, 1], [1, 1], [3]]"
2134,row,"[[1, 2], [1], [1], [2, 2], [1, 1]]"
2134,col,"[[1, 2], [1], [1, 1], [1, 1], [3]]"
2135,row,"[[1, 2], [1], [1], [2, 2], [1, 1]]"
2135,col,"[[1, 2], [1], [1, 1], [1, 1], [3]]"
2136,row,"[[1, 2], [1], [1], [2, 2], [1, 1]]"
2136,col,"[[1, 2], [1], [1, 1], [1, 1], [3]]"
2137,row,"[[1], [3], [2], [3], [2, 2]]"
2137,col,"[[1], [1, 1], [3], [2, 2], [1, 2]]"
2138,row,"[[1], [3], [2], [3], [2, 2]]"
2138,col,"[[1], [1, 1], [3], [2, 2], [1, 2]]"
2139,row,"[[1], [3], [2], [3], [2, 2]]"
2139,col,"[[1], [1, 1], [3], [2, 2], [1, 2]]"
2140,row,"[[1], [3], [2], [3], [2, 2]]"
2140,col,"[[1], [1, 1], [3], [2, 2], [1, 2]]"
2141,row,"[[1], [3], [2], [3], [2, 2]]"
2141,col,"[[1], [1, 1], [3], [2, 2], [1, 2]]"
2142,row,"[[1], [3], [2], [3], [2, 2]]"
2142,col,"[[1], [1, 1], [3], [2, 2], [1, 2]]"
2143,row,"[[2, 1], [1, 1], [1, 2], [2], [1]]"
2143,col,"[[1, 2], [2, 1], [0], [2], [1, 1, 1]]"
2144,row,"[[2, 1], [1, 1], [1, 2], [2], [1]]"
2144,col,"[[1, 2], [2, 1], [0], [2], [1, 1, 1]]"
2145,row,"[[2, 1], [1, 1], [1, 2], [2], [1]]"
2145,col,"[[1, 2], [2, 1], [0], [2], [1, 1, 1]]"
2146,row,"[[2, 1], [1, 1], [1, 2], [2], [1]]"
2146,col,"[[1, 2], [2, 1], [0], [2], [1, 1, 1]]"
2147,row,"[[2, 1], [1, 1], [1, 2], [2], [1]]"
2147,col,"[[1, 2], [2, 1], [0], [2], [1, 1, 1]]"
2148,row,"[[2, 1], [1, 1], [1, 2], [2], [1]]"
2148,col,"[[1, 2], [2, 1], [0], [2], [1, 1, 1]]"
2149,row,"[[2, 1], [1], [3, 1], [3], [1, 1]]"
2149,col,"[[1, 1, 1], [4], [2], [1], [1, 1, 1]]"
2150,row,"[[2, 1], [1], [3, 1], [3], [1, 1]]"
2150,col,"[[1, 1, 1], [4], [2], [1], [1, 1, 1]]"
2151,row,"[[2, 1], [1], [3, 1], [3], [1, 1]]"
2151,col,"[[1, 1, 1], [4], [2], [1], [1, 1, 1]]"
2152,row,"[[2, 1], [1], [3, 1], [3], [1, 1]]"
2152,col,"[[1, 1, 1], [4], [2], [1], [1, 1, 1]]"
2153,row,"[[2, 1], [1], [3, 1], [3], [1, 1]]"
2153,col,"[[1, 1, 1], [4], [2], [1], [1, 1, 1]]"
2154,row,"[[2, 1], [1], [3, 1], [3], [1, 1]]"
2154,col,"[[1, 1, 1], [4], [2], [1], [1, 1, 1]]"
2155,row,"[[1, 1, 1], [3, 1], [2], [1, 2], [0]]"
2155,col,"[[2, 1], [1], [2, 1], [2], [3]]"
2156,row,"[[1, 1, 1], [3, 1], [2], [1, 2], [0]]"
2156,col,"[[2, 1], [1], [2, 1], [2], [3]]"
2157,row,"[[1, 1, 1], [3, 1], [2], [1, 2], [0]]"
2157,col,"[[2, 1], [1], [2, 1], [2], [3]]"
2158,row,"[[1, 1, 1], [3, 1], [2], [1, 2], [0]]"
2158,col,"[[2, 1], [1], [2, 1], [2], [3]]"
2159,row,"[[1, 1, 1], [3, 1], [2], [1, 2], [0]]"
2159,col,"[[2, 1], [1], [2, 1], [2], [3]]"
2160,row,"[[1, 1, 1], [3, 1], [2], [1, 2], [0]]"
2160,col,"[[2, 1], [1], [2, 1], [2], [3]]"
2161,row,"[[4], [1], [1, 2], [1, 2], [0]]"
2161,col,"[[2], [1], [1, 2], [4], [1]]"
2162,row,"[[4], [1], [1, 2], [1, 2], [0]]"
2162,col,"[[2], [1], [1, 2], [4], [1]]"
2163,row,"[[4], [1], [1, 2], [1, 2], [0]]"
2163,col,"[[2], [1], [1, 2], [4], [1]]"
2164,row,"[[4], [1], [1, 2], [1, 2], [0]]"
2164,col,"[[2], [1], [1, 2], [4], [1]]"
2165,row,"[[4], [1], [1, 2], [1, 2], [0]]"
2165,col,"[[2], [1], [1, 2], [4], [1]]"
2166,row,"[[4], [1], [1, 2], [1, 2], [0]]"
2166,col,"[[2], [1], [1, 2], [4], [1]]"
2167,row,"[[3, 1], [1, 2], [2], [1, 1], [5]]"
2167,col,"[[1, 1], [2, 2], [1, 1, 1], [4], [2, 1]]"
2168,row,"[[3, 1], [1, 2], [2], [1, 1], [5]]"
2168,col,"[[1, 1], [2, 2], [1, 1, 1], [4], [2, 1]]"
2169,row,"[[3, 1], [1, 2], [2], [1, 1], [5]]"
2169,col,"[[1, 1], [2, 2], [1, 1, 1], [4], [2, 1]]"
2170,row,"[[3, 1], [1, 2], [2], [1, 1], [5]]"
2170,col,"[[1, 1], [2, 2], [1, 1, 1], [4], [2, 1]]"
2171,row,"[[3, 1], [1, 2], [2], [1, 1], [5]]"
2171,col,"[[1, 1], [2, 2], [1, 1, 1], [4], [2, 1]]"
2172,row,"[[3, 1], [1, 2], [2], [1, 1], [5]]"
2172,col,"[[1, 1], [2, 2], [1, 1, 1], [4], [2, 1]]"
2173,row,"[[1], [1], [1, 1, 1], [1], [1, 2]]"
2173,col,"[[1], [1], [1], [1, 2], [2, 1]]"
2174,row,"[[1], [1], [1, 1, 1], [1], [1, 2]]"
2174,col,"[[1], [1], [1], [1, 2], [2, 1]]"
2175,row,"[[1], [1], [1, 1, 1], [1], [1, 2]]"
2175,col,"[[1], [1], [1], [1, 2], [2, 1]]"
2176,row,"[[1], [1], [1, 1, 1], [1], [1, 2]]"
2176,col,"[[1], [1], [1], [1, 2], [2, 1]]"
2177,row,"[[1], [1], [1, 1, 1], [1], [1, 2]]"
2177,col,"[[1], [1], [1], [1, 2], [2, 1]]"
2178,row,"[[1], [1], [1, 1, 1], [1], [1, 2]]"
2178,col,"[[1], [1], [1], [1, 2], [2, 1]]"
2179,row,"[[0], [1], [2], [5], [4]]"
2179,col,"[[1], [2], [2], [3], [4]]"
2180,row,"[[0], [1], [2], [5], [4]]"
2180,col,"[[1], [2], [2], [3], [4]]"
2181,row,"[[0], [1], [2], [5], [4]]"
2181,col,"[[1], [2], [2], [3], [4]]"
2182,row,"[[0], [1], [2], [5], [4]]"
2182,col,"[[1], [2], [2], [3], [4]]"
2183,row,"[[0], [1], [2], [5], [4]]"
2183,col,"[[1], [2], [2], [3], [4]]"
2184,row,"[[0], [1], [2], [5], [4]]"
2184,col,"[[1], [2], [2], [3], [4]]"
2185,row,"[[1, 1], [2, 1], [2], [1, 3], [1, 1]]"
2185,col,"[[1, 2], [1], [1, 2], [1, 2], [3]]"
2186,row,"[[1, 1], [2, 1], [2], [1, 3], [1, 1]]"
2186,col,"[[1, 2], [1], [1, 2], [1, 2], [3]]"
2187,row,"[[1, 1], [2, 1], [2], [1, 3], [1, 1]]"
2187,col,"[[1, 2], [1], [1, 2], [1, 2], [3]]"
2188,row,"[[1, 1], [2, 1], [2], [1, 3], [1, 1]]"
2188,col,"[[1, 2], [1], [1, 2], [1, 2], [3]]"
2189,row,"[[1, 1], [2, 1], [2], [1, 3], [1, 1]]"
2189,col,"[[1, 2], [1], [1, 2], [1, 2], [3]]"
2190,row,"[[1, 1], [2, 1], [2], [1, 3], [1, 1]]"
2190,col,"[[1, 2], [1], [1, 2], [1, 2], [3]]"
2191,row,"[[2, 2], [3, 1], [1, 1], [1], [1, 2]]"
2191,col,"[[3, 1], [2], [1], [1, 1, 1], [2, 2]]"
2192,row,"[[2, 2], [3, 1], [1, 1], [1], [1, 2]]"
2192,col,"[[3, 1], [2], [1], [1, 1, 1], [2, 2]]"
2193,row,"[[2, 2], [3, 1], [1, 1], [1], [1, 2]]"
2193,col,"[[3, 1], [2], [1], [1, 1, 1], [2, 2]]"
2194,row,"[[2, 2], [3, 1], [1, 1], [1], [1, 2]]"
2194,col,"[[3, 1], [2], [1], [1, 1, 1], [2, 2]]"
2195,row,"[[2, 2], [3, 1], [1, 1], [1], [1, 2]]"
2195,col,"[[3, 1], [2], [1], [1, 1, 1], [2, 2]]"
2196,row,"[[2, 2], [3, 1], [1, 1], [1], [1, 2]]"
2196,col,"[[3, 1], [2], [1], [1, 1, 1], [2, 2]]"
2197,row,"[[3], [3], [1, 2], [1, 1], [4]]"
2197,col,"[[1, 2], [3, 1], [2, 1], [1, 1, 1], [2]]"
2198,row,"[[3], [3], [1, 2], [1, 1], [4]]"
2198,col,"[[1, 2], [3, 1], [2, 1], [1, 1, 1], [2]]"
2199,row,"[[3], [3], [1, 2], [1, 1], [4]]"
2199,col,"[[1, 2], [3, 1], [2, 1], [1, 1, 1], [2]]"
2200,row,"[[3], [3], [1, 2], [1, 1], [4]]"
2200,col,"[[1, 2], [3, 1], [2, 1], [1, 1, 1], [2]]"
2201,row,"[[3], [3], [1, 2], [1, 1], [4]]"
2201,col,"[[1, 2], [3, 1], [2, 1], [1, 1, 1], [2]]"
2202,row,"[[3], [3], [1, 2], [1, 1], [4]]"
2202,col,"[[1, 2], [3, 1], [2, 1], [1, 1, 1], [2]]"
2203,row,"[[1, 2], [3], [4], [3, 1], [2]]"
2203,col,"[[2, 1], [3], [3], [1, 1, 1], [1, 3]]"
2204,row,"[[1, 2], [3], [4], [3, 1], [2]]"
2204,col,"[[2, 1], [3], [3], [1, 1, 1], [1, 3]]"
2205,row,"[[1, 2], [3], [4], [3, 1], [2]]"
2205,col,"[[2, 1], [3], [3], [1, 1, 1], [1, 3]]"
2206,row,"[[1, 2], [3], [4], [3, 1], [2]]"
2206,col,"[[2, 1], [3], [3], [1, 1, 1], [1, 3]]"
2207,row,"[[1, 2], [3], [4], [3, 1], [2]]"
2207,col,"[[2, 1], [3], [3], [1, 1, 1], [1, 3]]"
2208,row,"[[1, 2], [3], [4], [3, 1], [2]]"
2208,col,"[[2, 1], [3], [3], [1, 1, 1], [1, 3]]"
2209,row,"[[4], [1, 1], [2, 1], [1], [3]]"
2209,col,"[[1], [1, 1, 1], [1, 1, 1], [2, 1], [1, 2]]"
2210,row,"[[4], [1, 1], [2, 1], [1], [3]]"
2210,col,"[[1], [1, 1, 1], [1, 1, 1], [2, 1], [1, 2]]"
2211,row,"[[4], [1, 1], [2, 1], [1], [3]]"
2211,col,"[[1], [1, 1, 1], [1, 1, 1], [2, 1], [1, 2]]"
2212,row,"[[4], [1, 1], [2, 1], [1], [3]]"
2212,col,"[[1], [1, 1, 1], [1, 1, 1], [2, 1], [1, 2]]"
2213,row,"[[4], [1, 1], [2, 1], [1], [3]]"
2213,col,"[[1], [1, 1, 1], [1, 1, 1], [2, 1], [1, 2]]"
2214,row,"[[4], [1, 1], [2, 1], [1], [3]]"
2214,col,"[[1], [1, 1, 1], [1, 1, 1], [2, 1], [1, 2]]"
2215,row,"[[1, 2], [1], [3], [1, 3], [2, 2]]"
2215,col,"[[3], [1, 1, 1], [3], [1, 2], [1, 2]]"
2216,row,"[[1, 2], [1], [3], [1, 3], [2, 2]]"
2216,col,"[[3], [1, 1, 1], [3], [1, 2], [1, 2]]"
2217,row,"[[1, 2], [1], [3], [1, 3], [2, 2]]"
2217,col,"[[3], [1, 1, 1], [3], [1, 2], [1, 2]]"
2218,row,"[[1, 2], [1], [3], [1, 3], [2, 2]]"
2218,col,"[[3], [1, 1, 1], [3], [1, 2], [1, 2]]"
2219,row,"[[1, 2], [1], [3], [1, 3], [2, 2]]"
2219,col,"[[3], [1, 1, 1], [3], [1, 2], [1, 2]]"
2220,row,"[[1, 2], [1], [3], [1, 3], [2, 2]]"
2220,col,"[[3], [1, 1, 1], [3], [1, 2], [1, 2]]"
2221,row,"[[2], [1, 1], [5], [3], [0]]"
2221,col,"[[2], [3], [1, 2], [1, 1], [2]]"
2222,row,"[[2], [1, 1], [5], [3], [0]]"
2222,col,"[[2], [3], [1, 2], [1, 1], [2]]"
2223,row,"[[2], [1, 1], [5], [3], [0]]"
2223,col,"[[2], [3], [1, 2], [1, 1], [2]]"
2224,row,"[[2], [1, 1], [5], [3], [0]]"
2224,col,"[[2], [3], [1, 2], [1, 1], [2]]"
2225,row,"[[2], [1, 1], [5], [3], [0]]"
2225,col,"[[2], [3], [1, 2], [1, 1], [2]]"
2226,row,"[[2], [1, 1], [5], [3], [0]]"
2226,col,"[[2], [3], [1, 2], [1, 1], [2]]"
2227,row,"[[1, 1], [2], [1, 1], [1], [1, 2]]"
2227,col,"[[1, 3], [0], [3], [1, 1], [1]]"
2228,row,"[[1, 1], [2], [1, 1], [1], [1, 2]]"
2228,col,"[[1, 3], [0], [3], [1, 1], [1]]"
2229,row,"[[1, 1], [2], [1, 1], [1], [1, 2]]"
2229,col,"[[1, 3], [0], [3], [1, 1], [1]]"
2230,row,"[[1, 1], [2], [1, 1], [1], [1, 2]]"
2230,col,"[[1, 3], [0], [3], [1, 1], [1]]"
2231,row,"[[1, 1], [2], [1, 1], [1], [1, 2]]"
2231,col,"[[1, 3], [0], [3], [1, 1], [1]]"
2232,row,"[[1, 1], [2], [1, 1], [1], [1, 2]]"
2232,col,"[[1, 3], [0], [3], [1, 1], [1]]"
2233,row,"[[3, 1], [1, 1], [1], [2], [1]]"
2233,col,"[[1, 2], [1, 1], [2], [0], [3]]"
2234,row,"[[3, 1], [1, 1], [1], [2], [1]]"
2234,col,"[[1, 2], [1, 1], [2], [0], [3]]"
2235,row,"[[3, 1], [1, 1], [1], [2], [1]]"
2235,col,"[[1, 2], [1, 1], [2], [0], [3]]"
2236,row,"[[3, 1], [1, 1], [1], [2], [1]]"
2236,col,"[[1, 2], [1, 1], [2], [0], [3]]"
2237,row,"[[3, 1], [1, 1], [1], [2], [1]]"
2237,col,"[[1, 2], [1, 1], [2], [0], [3]]"
2238,row,"[[3, 1], [1, 1], [1], [2], [1]]"
2238,col,"[[1, 2], [1, 1], [2], [0], [3]]"
2239,row,"[[1, 1], [2, 2], [1, 1], [2, 1], [1, 1]]"
2239,col,"[[3], [2, 1], [1], [2], [4]]"
2240,row,"[[1, 1], [2, 2], [1, 1], [2, 1], [1, 1]]"
2240,col,"[[3], [2, 1], [1], [2], [4]]"
2241,row,"[[1, 1], [2, 2], [1, 1], [2, 1], [1, 1]]"
2241,col,"[[3], [2, 1], [1], [2], [4]]"
2242,row,"[[1, 1], [2, 2], [1, 1], [2, 1], [1, 1]]"
2242,col,"[[3], [2, 1], [1], [2], [4]]"
2243,row,"[[1, 1], [2, 2], [1, 1], [2, 1], [1, 1]]"
2243,col,"[[3], [2, 1], [1], [2], [4]]"
2244,row,"[[1, 1], [2, 2], [1, 1], [2, 1], [1, 1]]"
2244,col,"[[3], [2, 1], [1], [2], [4]]"
2245,row,"[[2, 1], [2, 2], [2], [0], [1, 1]]"
2245,col,"[[3, 1], [3], [0], [1, 1], [2]]"
2246,row,"[[2, 1], [2, 2], [2], [0], [1, 1]]"
2246,col,"[[3, 1], [3], [0], [1, 1], [2]]"
2247,row,"[[2, 1], [2, 2], [2], [0], [1, 1]]"
2247,col,"[[3, 1], [3], [0], [1, 1], [2]]"
2248,row,"[[2, 1], [2, 2], [2], [0], [1, 1]]"
2248,col,"[[3, 1], [3], [0], [1, 1], [2]]"
2249,row,"[[2, 1], [2, 2], [2], [0], [1, 1]]"
2249,col,"[[3, 1], [3], [0], [1, 1], [2]]"
2250,row,"[[2, 1], [2, 2], [2], [0], [1, 1]]"
2250,col,"[[3, 1], [3], [0], [1, 1], [2]]"
2251,row,"[[0], [1, 3], [1, 1], [0], [1]]"
2251,col,"[[1], [0], [2], [1, 1], [2]]"
2252,row,"[[0], [1, 3], [1, 1], [0], [1]]"
2252,col,"[[1], [0], [2], [1, 1], [2]]"
2253,row,"[[0], [1, 3], [1, 1], [0], [1]]"
2253,col,"[[1], [0], [2], [1, 1], [2]]"
2254,row,"[[0], [1, 3], [1, 1], [0], [1]]"
2254,col,"[[1], [0], [2], [1, 1], [2]]"
2255,row,"[[0], [1, 3], [1, 1], [0], [1]]"
2255,col,"[[1], [0], [2], [1, 1], [2]]"
2256,row,"[[0], [1, 3], [1, 1], [0], [1]]"
2256,col,"[[1], [0], [2], [1, 1], [2]]"
2257,row,"[[2, 1], [2, 1], [1, 1], [4], [1, 1]]"
2257,col,"[[2, 1], [2, 1], [3], [1, 1], [1, 2]]"
2258,row,"[[2, 1], [2, 1], [1, 1], [4], [1, 1]]"
2258,col,"[[2, 1], [2, 1], [3], [1, 1], [1, 2]]"
2259,row,"[[2, 1], [2, 1], [1, 1], [4], [1, 1]]"
2259,col,"[[2, 1], [2, 1], [3], [1, 1], [1, 2]]"
2260,row,"[[2, 1], [2, 1], [1, 1], [4], [1, 1]]"
2260,col,"[[2, 1], [2, 1], [3], [1, 1], [1, 2]]"
2261,row,"[[2, 1], [2, 1], [1, 1], [4], [1, 1]]"
2261,col,"[[2, 1], [2, 1], [3], [1, 1], [1, 2]]"
2262,row,"[[2, 1], [2, 1], [1, 1], [4], [1, 1]]"
2262,col,"[[2, 1], [2, 1], [3], [1, 1], [1, 2]]"
2263,row,"[[1, 1, 1], [1], [2, 2], [2, 1], [1, 1]]"
2263,col,"[[1, 3], [2], [1], [2, 1], [1, 2]]"
2264,row,"[[1, 1, 1], [1], [2, 2], [2, 1], [1, 1]]"
2264,col,"[[1, 3], [2], [1], [2, 1], [1, 2]]"
2265,row,"[[1, 1, 1], [1], [2, 2], [2, 1], [1, 1]]"
2265,col,"[[1, 3], [2], [1], [2, 1], [1, 2]]"
2266,row,"[[1, 1, 1], [1], [2, 2], [2, 1], [1, 1]]"
2266,col,"[[1, 3], [2], [1], [2, 1], [1, 2]]"
2267,row,"[[1, 1, 1], [1], [2, 2], [2, 1], [1, 1]]"
2267,col,"[[1, 3], [2], [1], [2, 1], [1, 2]]"
2268,row,"[[1, 1, 1], [1], [2, 2], [2, 1], [1, 1]]"
2268,col,"[[1, 3], [2], [1], [2, 1], [1, 2]]"
2269,row,"[[1, 2], [1, 2], [3], [3], [3]]"
2269,col,"[[4], [2], [4], [2, 1], [1, 1]]"
2270,row,"[[1, 2], [1, 2], [3], [3], [3]]"
2270,col,"[[4], [2], [4], [2, 1], [1, 1]]"
2271,row,"[[1, 2], [1, 2], [3], [3], [3]]"
2271,col,"[[4], [2], [4], [2, 1], [1, 1]]"
2272,row,"[[1, 2], [1, 2], [3], [3], [3]]"
2272,col,"[[4], [2], [4], [2, 1], [1, 1]]"
2273,row,"[[1, 2], [1, 2], [3], [3], [3]]"
2273,col,"[[4], [2], [4], [2, 1], [1, 1]]"
2274,row,"[[1, 2], [1, 2], [3], [3], [3]]"
2274,col,"[[4], [2], [4], [2, 1], [1, 1]]"
2275,row,"[[2, 1], [5], [3], [2, 1], [0]]"
2275,col,"[[4], [4], [2], [1, 1], [2]]"
2276,row,"[[2, 1], [5], [3], [2, 1], [0]]"
2276,col,"[[4], [4], [2], [1, 1], [2]]"
2277,row,"[[2, 1], [5], [3], [2, 1], [0]]"
2277,col,"[[4], [4], [2], [1, 1], [2]]"
2278,row,"[[2, 1], [5], [3], [2, 1], [0]]"
2278,col,"[[4], [4], [2], [1, 1], [2]]"
2279,row,"[[2, 1], [5], [3], [2, 1], [0]]"
2279,col,"[[4], [4], [2], [1, 1], [2]]"
2280,row,"[[2, 1], [5], [3], [2, 1], [0]]"
2280,col,"[[4], [4], [2], [1, 1], [2]]"
2281,row,"[[2, 1], [2, 1], [2, 1], [2, 1], [1, 2]]"
2281,col,"[[4], [5], [0], [4], [1, 1]]"
2282,row,"[[2, 1], [2, 1], [2, 1], [2, 1], [1, 2]]"
2282,col,"[[4], [5], [0], [4], [1, 1]]"
2283,row,"[[2, 1], [2, 1], [2, 1], [2, 1], [1, 2]]"
2283,col,"[[4], [5], [0], [4], [1, 1]]"
2284,row,"[[2, 1], [2, 1], [2, 1], [2, 1], [1, 2]]"
2284,col,"[[4], [5], [0], [4], [1, 1]]"
2285,row,"[[2, 1], [2, 1], [2, 1], [2, 1], [1, 2]]"
2285,col,"[[4], [5], [0], [4], [1, 1]]"
2286,row,"[[2, 1], [2, 1], [2, 1], [2, 1], [1, 2]]"
2286,col,"[[4], [5], [0], [4], [1, 1]]"
2287,row,"[[2], [1, 3], [3], [1, 3], [1, 2]]"
2287,col,"[[2, 1], [1, 1], [3], [4], [4]]"
2288,row,"[[2], [1, 3], [3], [1, 3], [1, 2]]"
2288,col,"[[2, 1], [1, 1], [3], [4], [4]]"
2289,row,"[[2], [1, 3], [3], [1, 3], [1, 2]]"
2289,col,"[[2, 1], [1, 1], [3], [4], [4]]"
2290,row,"[[2], [1, 3], [3], [1, 3], [1, 2]]"
2290,col,"[[2, 1], [1, 1], [3], [4], [4]]"
2291,row,"[[2], [1, 3], [3], [1, 3], [1, 2]]"
2291,col,"[[2, 1], [1, 1], [3], [4], [4]]"
2292,row,"[[2], [1, 3], [3], [1, 3], [1, 2]]"
2292,col,"[[2, 1], [1, 1], [3], [4], [4]]"
2293,row,"[[1, 1], [1], [1, 1, 1], [2, 1], [1, 1]]"
2293,col,"[[1, 1], [1], [5], [0], [3]]"
2294,row,"[[1, 1], [1], [1, 1, 1], [2, 1], [1, 1]]"
2294,col,"[[1, 1], [1], [5], [0], [3]]"
2295,row,"[[1, 1], [1], [1, 1, 1], [2, 1], [1, 1]]"
2295,col,"[[1, 1], [1], [5], [0], [3]]"
2296,row,"[[1, 1], [1], [1, 1, 1], [2, 1], [1, 1]]"
2296,col,"[[1, 1], [1], [5], [0], [3]]"
2297,row,"[[1, 1], [1], [1, 1, 1], [2, 1], [1, 1]]"
2297,col,"[[1, 1], [1], [5], [0], [3]]"
2298,row,"[[1, 1], [1], [1, 1, 1], [2, 1], [1, 1]]"
2298,col,"[[1, 1], [1], [5], [0], [3]]"
2299,row,"[[1], [2], [1, 1, 1], [1], [1, 2]]"
2299,col,"[[3, 1], [1], [1, 1], [2], [1]]"
2300,row,"[[1], [2], [1, 1, 1], [1], [1, 2]]"
2300,col,"[[3, 1], [1], [1, 1], [2], [1]]"
2301,row,"[[1], [2], [1, 1, 1], [1], [1, 2]]"
2301,col,"[[3, 1], [1], [1, 1], [2], [1]]"
2302,row,"[[1], [2], [1, 1, 1], [1], [1, 2]]"
2302,col,"[[3, 1], [1], [1, 1], [2], [1]]"
2303,row,"[[1], [2], [1, 1, 1], [1], [1, 2]]"
2303,col,"[[3, 1], [1], [1, 1], [2], [1]]"
2304,row,"[[1], [2], [1, 1, 1], [1], [1, 2]]"
2304,col,"[[3, 1], [1], [1, 1], [2], [1]]"
2305,row,"[[1, 1, 1], [1, 2], [2], [1, 2], [1, 1]]"
2305,col,"[[2, 1], [0], [2, 2], [3], [1, 1, 1]]"
2306,row,"[[1, 1, 1], [1, 2], [2], [1, 2], [1, 1]]"
2306,col,"[[2, 1], [0], [2, 2], [3], [1, 1, 1]]"
2307,row,"[[1, 1, 1], [1, 2], [2], [1, 2], [1, 1]]"
2307,col,"[[2, 1], [0], [2, 2], [3], [1, 1, 1]]"
2308,row,"[[1, 1, 1], [1, 2], [2], [1, 2], [1, 1]]"
2308,col,"[[2, 1], [0], [2, 2], [3], [1, 1, 1]]"
2309,row,"[[1, 1, 1], [1, 2], [2], [1, 2], [1, 1]]"
2309,col,"[[2, 1], [0], [2, 2], [3], [1, 1, 1]]"
2310,row,"[[1, 1, 1], [1, 2], [2], [1, 2], [1, 1]]"
2310,col,"[[2, 1], [0], [2, 2], [3], [1, 1, 1]]"
2311,row,"[[2, 1], [3], [3, 1], [2, 1], [3, 1]]"
2311,col,"[[4], [5], [3, 1], [0], [1, 3]]"
2312,row,"[[2, 1], [3], [3, 1], [2, 1], [3, 1]]"
2312,col,"[[4], [5], [3, 1], [0], [1, 3]]"
2313,row,"[[2, 1], [3], [3, 1], [2, 1], [3, 1]]"
2313,col,"[[4], [5], [3, 1], [0], [1, 3]]"
2314,row,"[[2, 1], [3], [3, 1], [2, 1], [3, 1]]"
2314,col,"[[4], [5], [3, 1], [0], [1, 3]]"
2315,row,"[[2, 1], [3], [3, 1], [2, 1], [3, 1]]"
2315,col,"[[4], [5], [3, 1], [0], [1, 3]]"
2316,row,"[[2, 1], [3], [3, 1], [2, 1], [3, 1]]"
2316,col,"[[4], [5], [3, 1], [0], [1, 3]]"
2317,row,"[[2, 1], [4], [1, 1], [2, 1], [5]]"
2317,col,"[[1, 3], [2, 2], [1, 1], [1, 2], [3, 1]]"
2318,row,"[[2, 1], [4], [1, 1], [2, 1], [5]]"
2318,col,"[[1, 3], [2, 2], [1, 1], [1, 2], [3, 1]]"
2319,row,"[[2, 1], [4], [1, 1], [2, 1], [5]]"
2319,col,"[[1, 3], [2, 2], [1, 1], [1, 2], [3, 1]]"
2320,row,"[[2, 1], [4], [1, 1], [2, 1], [5]]"
2320,col,"[[1, 3], [2, 2], [1, 1], [1, 2], [3, 1]]"
2321,row,"[[2, 1], [4], [1, 1], [2, 1], [5]]"
2321,col,"[[1, 3], [2, 2], [1, 1], [1, 2], [3, 1]]"
2322,row,"[[2, 1], [4], [1, 1], [2, 1], [5]]"
2322,col,"[[1, 3], [2, 2], [1, 1], [1, 2], [3, 1]]"
2323,row,"[[1, 2], [5], [1, 2], [3], [2]]"
2323,col,"[[3], [1, 2], [5], [4], [1]]"
2324,row,"[[1, 2], [5], [1, 2], [3], [2]]"
2324,col,"[[3], [1, 2], [5], [4], [1]]"
2325,row,"[[1, 2], [5], [1, 2], [3], [2]]"
2325,col,"[[3], [1, 2], [5], [4], [1]]"
2326,row,"[[1, 2], [5], [1, 2], [3], [2]]"
2326,col,"[[3], [1, 2], [5], [4], [1]]"
2327,row,"[[1, 2], [5], [1, 2], [3], [2]]"
2327,col,"[[3], [1, 2], [5], [4], [1]]"
2328,row,"[[1, 2], [5], [1, 2], [3], [2]]"
2328,col,"[[3], [1, 2], [5], [4], [1]]"
