puzzle_number,type,hints
7148,col,"[[1, 1, 1], [1, 1], [1, 1], [2], [0]]"
7149,row,"[[3], [0], [2, 1], [2], [1]]"
7149,col,"[[1, 1, 1], [1, 1], [1, 1], [2], [0]]"
7150,row,"[[3], [0], [2, 1], [2], [1]]"
7150,col,"[[1, 1, 1], [1, 1], [1, 1], [2], [0]]"
7151,row,"[[3], [0], [2, 1], [2], [1]]"
7151,col,"[[1, 1, 1], [1, 1], [1, 1], [2], [0]]"
7152,row,"[[3], [0], [2, 1], [2], [1]]"
7152,col,"[[1, 1, 1], [1, 1], [1, 1], [2], [0]]"
7153,row,"[[1, 2], [1, 2], [3], [2, 1], [3, 1]]"
7153,col,"[[5], [3], [3, 1], [2], [2]]"
7154,row,"[[1, 2], [1, 2], [3], [2, 1], [3, 1]]"
7154,col,"[[5], [3], [3, 1], [2], [2]]"
7155,row,"[[1, 2], [1, 2], [3], [2, 1], [3, 1]]"
7155,col,"[[5], [3], [3, 1], [2], [2]]"
7156,row,"[[1, 2], [1, 2], [3], [2, 1], [3, 1]]"
7156,col,"[[5], [3], [3, 1], [2], [2]]"
7157,row,"[[1, 2], [1, 2], [3], [2, 1], [3, 1]]"
7157,col,"[[5], [3], [3, 1], [2], [2]]"
7158,row,"[[1, 2], [1, 2], [3], [2, 1], [3, 1]]"
7158,col,"[[5], [3], [3, 1], [2], [2]]"
7159,row,"[[2, 1], [2, 2], [2], [2, 1], [1, 2]]"
7159,col,"[[2, 1], [5], [1], [2, 1], [1, 2]]"
7160,row,"[[2, 1], [2, 2], [2], [2, 1], [1, 2]]"
7160,col,"[[2, 1], [5], [1], [2, 1], [1, 2]]"
7161,row,"[[2, 1], [2, 2], [2], [2, 1], [1, 2]]"
7161,col,"[[2, 1], [5], [1], [2, 1], [1, 2]]"
7162,row,"[[2, 1], [2, 2], [2], [2, 1], [1, 2]]"
7162,col,"[[2, 1], [5], [1], [2, 1], [1, 2]]"
7163,row,"[[2, 1], [2, 2], [2], [2, 1], [1, 2]]"
7163,col,"[[2, 1], [5], [1], [2, 1], [1, 2]]"
7164,row,"[[2, 1], [2, 2], [2], [2, 1], [1, 2]]"
7164,col,"[[2, 1], [5], [1], [2, 1], [1, 2]]"
7165,row,"[[5], [2], [3], [1, 1], [2, 2]]"
7165,col,"[[2, 1], [3, 1], [1, 2], [1, 1, 1], [1, 2]]"
7166,row,"[[5], [2], [3], [1, 1], [2, 2]]"
7166,col,"[[2, 1], [3, 1], [1, 2], [1, 1, 1], [1, 2]]"
7167,row,"[[5], [2], [3], [1, 1], [2, 2]]"
7167,col,"[[2, 1], [3, 1], [1, 2], [1, 1, 1], [1, 2]]"
7168,row,"[[5], [2], [3], [1, 1], [2, 2]]"
7168,col,"[[2, 1], [3, 1], [1, 2], [1, 1, 1], [1, 2]]"
7169,row,"[[5], [2], [3], [1, 1], [2, 2]]"
7169,col,"[[2, 1], [3, 1], [1, 2], [1, 1, 1], [1, 2]]"
7170,row,"[[5], [2], [3], [1, 1], [2, 2]]"
7170,col,"[[2, 1], [3, 1], [1, 2], [1, 1, 1], [1, 2]]"
7171,row,"[[4], [1], [1], [1, 1], [1, 3]]"
7171,col,"[[1], [2], [1, 2], [1, 1], [1, 3]]"
7172,row,"[[4], [1], [1], [1, 1], [1, 3]]"
7172,col,"[[1], [2], [1, 2], [1, 1], [1, 3]]"
7173,row,"[[4], [1], [1], [1, 1], [1, 3]]"
7173,col,"[[1], [2], [1, 2], [1, 1], [1, 3]]"
7174,row,"[[4], [1], [1], [1, 1], [1, 3]]"
7174,col,"[[1], [2], [1, 2], [1, 1], [1, 3]]"
7175,row,"[[4], [1], [1], [1, 1], [1, 3]]"
7175,col,"[[1], [2], [1, 2], [1, 1], [1, 3]]"
7176,row,"[[4], [1], [1], [1, 1], [1, 3]]"
7176,col,"[[1], [2], [1, 2], [1, 1], [1, 3]]"
7177,row,"[[1, 2], [2], [1, 1, 1], [1], [2]]"
7177,col,"[[1, 1], [2], [1, 1], [2], [3]]"
7178,row,"[[1, 2], [2], [1, 1, 1], [1], [2]]"
7178,col,"[[1, 1], [2], [1, 1], [2], [3]]"
7179,row,"[[1, 2], [2], [1, 1, 1], [1], [2]]"
7179,col,"[[1, 1], [2], [1, 1], [2], [3]]"
7180,row,"[[1, 2], [2], [1, 1, 1], [1], [2]]"
7180,col,"[[1, 1], [2], [1, 1], [2], [3]]"
7181,row,"[[1, 2], [2], [1, 1, 1], [1], [2]]"
7181,col,"[[1, 1], [2], [1, 1], [2], [3]]"
7182,row,"[[1, 2], [2], [1, 1, 1], [1], [2]]"
7182,col,"[[1, 1], [2], [1, 1], [2], [3]]"
7183,row,"[[4], [3], [2, 1], [1, 1], [1]]"
7183,col,"[[1, 1], [1, 3], [2], [4], [1]]"
7184,row,"[[4], [3], [2, 1], [1, 1], [1]]"
7184,col,"[[1, 1], [1, 3], [2], [4], [1]]"
7185,row,"[[4], [3], [2, 1], [1, 1], [1]]"
7185,col,"[[1, 1], [1, 3], [2], [4], [1]]"
7186,row,"[[4], [3], [2, 1], [1, 1], [1]]"
7186,col,"[[1, 1], [1, 3], [2], [4], [1]]"
7187,row,"[[4], [3], [2, 1], [1, 1], [1]]"
7187,col,"[[1, 1], [1, 3], [2], [4], [1]]"
7188,row,"[[4], [3], [2, 1], [1, 1], [1]]"
7188,col,"[[1, 1], [1, 3], [2], [4], [1]]"
7189,row,"[[1, 2], [3], [2], [1, 1], [1, 2]]"
7189,col,"[[1, 3], [2], [1, 2], [2, 1], [1]]"
7190,row,"[[1, 2], [3], [2], [1, 1], [1, 2]]"
7190,col,"[[1, 3], [2], [1, 2], [2, 1], [1]]"
7191,row,"[[1, 2], [3], [2], [1, 1], [1, 2]]"
7191,col,"[[1, 3], [2], [1, 2], [2, 1], [1]]"
7192,row,"[[1, 2], [3], [2], [1, 1], [1, 2]]"
7192,col,"[[1, 3], [2], [1, 2], [2, 1], [1]]"
7193,row,"[[1, 2], [3], [2], [1, 1], [1, 2]]"
7193,col,"[[1, 3], [2], [1, 2], [2, 1], [1]]"
7194,row,"[[1, 2], [3], [2], [1, 1], [1, 2]]"
7194,col,"[[1, 3], [2], [1, 2], [2, 1], [1]]"
7195,row,"[[1], [2], [1, 2], [1, 3], [3]]"
7195,col,"[[2], [0], [3], [5], [1, 2]]"
7196,row,"[[1], [2], [1, 2], [1, 3], [3]]"
7196,col,"[[2], [0], [3], [5], [1, 2]]"
7197,row,"[[1], [2], [1, 2], [1, 3], [3]]"
7197,col,"[[2], [0], [3], [5], [1, 2]]"
7198,row,"[[1], [2], [1, 2], [1, 3], [3]]"
7198,col,"[[2], [0], [3], [5], [1, 2]]"
7199,row,"[[1], [2], [1, 2], [1, 3], [3]]"
7199,col,"[[2], [0], [3], [5], [1, 2]]"
7200,row,"[[1], [2], [1, 2], [1, 3], [3]]"
7200,col,"[[2], [0], [3], [5], [1, 2]]"
7201,row,"[[2], [1, 1], [3], [1], [1]]"
7201,col,"[[2], [1, 1], [3, 1], [1], [0]]"
7202,row,"[[2], [1, 1], [3], [1], [1]]"
7202,col,"[[2], [1, 1], [3, 1], [1], [0]]"
7203,row,"[[2], [1, 1], [3], [1], [1]]"
7203,col,"[[2], [1, 1], [3, 1], [1], [0]]"
7204,row,"[[2], [1, 1], [3], [1], [1]]"
7204,col,"[[2], [1, 1], [3, 1], [1], [0]]"
7205,row,"[[2], [1, 1], [3], [1], [1]]"
7205,col,"[[2], [1, 1], [3, 1], [1], [0]]"
7206,row,"[[2], [1, 1], [3], [1], [1]]"
7206,col,"[[2], [1, 1], [3, 1], [1], [0]]"
7207,row,"[[1, 2], [2, 2], [1], [1], [1, 2]]"
7207,col,"[[2, 1], [1, 1], [1, 1], [3, 1], [1]]"
7208,row,"[[1, 2], [2, 2], [1], [1], [1, 2]]"
7208,col,"[[2, 1], [1, 1], [1, 1], [3, 1], [1]]"
7209,row,"[[1, 2], [2, 2], [1], [1], [1, 2]]"
7209,col,"[[2, 1], [1, 1], [1, 1], [3, 1], [1]]"
7210,row,"[[1, 2], [2, 2], [1], [1], [1, 2]]"
7210,col,"[[2, 1], [1, 1], [1, 1], [3, 1], [1]]"
7211,row,"[[1, 2], [2, 2], [1], [1], [1, 2]]"
7211,col,"[[2, 1], [1, 1], [1, 1], [3, 1], [1]]"
7212,row,"[[1, 2], [2, 2], [1], [1], [1, 2]]"
7212,col,"[[2, 1], [1, 1], [1, 1], [3, 1], [1]]"
7213,row,"[[1], [5], [1, 2], [2], [2]]"
7213,col,"[[2], [1, 1], [3, 1], [3], [1, 1]]"
7214,row,"[[1], [5], [1, 2], [2], [2]]"
7214,col,"[[2], [1, 1], [3, 1], [3], [1, 1]]"
7215,row,"[[1], [5], [1, 2], [2], [2]]"
7215,col,"[[2], [1, 1], [3, 1], [3], [1, 1]]"
7216,row,"[[1], [5], [1, 2], [2], [2]]"
7216,col,"[[2], [1, 1], [3, 1], [3], [1, 1]]"
7217,row,"[[1], [5], [1, 2], [2], [2]]"
7217,col,"[[2], [1, 1], [3, 1], [3], [1, 1]]"
7218,row,"[[1], [5], [1, 2], [2], [2]]"
7218,col,"[[2], [1, 1], [3, 1], [3], [1, 1]]"
7219,row,"[[1, 1, 1], [3, 1], [1, 1, 1], [1, 1], [1, 2]]"
7219,col,"[[5], [1], [5], [1], [3]]"
7220,row,"[[1, 1, 1], [3, 1], [1, 1, 1], [1, 1], [1, 2]]"
7220,col,"[[5], [1], [5], [1], [3]]"
7221,row,"[[1, 1, 1], [3, 1], [1, 1, 1], [1, 1], [1, 2]]"
7221,col,"[[5], [1], [5], [1], [3]]"
7222,row,"[[1, 1, 1], [3, 1], [1, 1, 1], [1, 1], [1, 2]]"
7222,col,"[[5], [1], [5], [1], [3]]"
7223,row,"[[1, 1, 1], [3, 1], [1, 1, 1], [1, 1], [1, 2]]"
7223,col,"[[5], [1], [5], [1], [3]]"
7224,row,"[[1, 1, 1], [3, 1], [1, 1, 1], [1, 1], [1, 2]]"
7224,col,"[[5], [1], [5], [1], [3]]"
7225,row,"[[1], [1], [3], [1], [2]]"
7225,col,"[[3], [3, 1], [1], [0], [0]]"
7226,row,"[[1], [1], [3], [1], [2]]"
7226,col,"[[3], [3, 1], [1], [0], [0]]"
7227,row,"[[1], [1], [3], [1], [2]]"
7227,col,"[[3], [3, 1], [1], [0], [0]]"
7228,row,"[[1], [1], [3], [1], [2]]"
7228,col,"[[3], [3, 1], [1], [0], [0]]"
7229,row,"[[1], [1], [3], [1], [2]]"
7229,col,"[[3], [3, 1], [1], [0], [0]]"
7230,row,"[[1], [1], [3], [1], [2]]"
7230,col,"[[3], [3, 1], [1], [0], [0]]"
7231,row,"[[3], [4], [2, 1], [1, 2], [3, 1]]"
7231,col,"[[1, 3], [3, 1], [2, 1], [1, 1], [4]]"
7232,row,"[[3], [4], [2, 1], [1, 2], [3, 1]]"
7232,col,"[[1, 3], [3, 1], [2, 1], [1, 1], [4]]"
7233,row,"[[3], [4], [2, 1], [1, 2], [3, 1]]"
7233,col,"[[1, 3], [3, 1], [2, 1], [1, 1], [4]]"
7234,row,"[[3], [4], [2, 1], [1, 2], [3, 1]]"
7234,col,"[[1, 3], [3, 1], [2, 1], [1, 1], [4]]"
7235,row,"[[3], [4], [2, 1], [1, 2], [3, 1]]"
7235,col,"[[1, 3], [3, 1], [2, 1], [1, 1], [4]]"
7236,row,"[[3], [4], [2, 1], [1, 2], [3, 1]]"
7236,col,"[[1, 3], [3, 1], [2, 1], [1, 1], [4]]"
7237,row,"[[2, 1], [2], [1, 1], [2], [1, 1]]"
7237,col,"[[3], [2], [2], [2], [1, 1]]"
7238,row,"[[2, 1], [2], [1, 1], [2], [1, 1]]"
7238,col,"[[3], [2], [2], [2], [1, 1]]"
7239,row,"[[2, 1], [2], [1, 1], [2], [1, 1]]"
7239,col,"[[3], [2], [2], [2], [1, 1]]"
7240,row,"[[2, 1], [2], [1, 1], [2], [1, 1]]"
7240,col,"[[3], [2], [2], [2], [1, 1]]"
7241,row,"[[2, 1], [2], [1, 1], [2], [1, 1]]"
7241,col,"[[3], [2], [2], [2], [1, 1]]"
7242,row,"[[2, 1], [2], [1, 1], [2], [1, 1]]"
7242,col,"[[3], [2], [2], [2], [1, 1]]"
7243,row,"[[1, 2], [1], [4], [2], [1, 2]]"
7243,col,"[[3, 1], [1], [1, 1, 1], [1, 3], [1]]"
7244,row,"[[1, 2], [1], [4], [2], [1, 2]]"
7244,col,"[[3, 1], [1], [1, 1, 1], [1, 3], [1]]"
7245,row,"[[1, 2], [1], [4], [2], [1, 2]]"
7245,col,"[[3, 1], [1], [1, 1, 1], [1, 3], [1]]"
7246,row,"[[1, 2], [1], [4], [2], [1, 2]]"
7246,col,"[[3, 1], [1], [1, 1, 1], [1, 3], [1]]"
7247,row,"[[1, 2], [1], [4], [2], [1, 2]]"
7247,col,"[[3, 1], [1], [1, 1, 1], [1, 3], [1]]"
7248,row,"[[1, 2], [1], [4], [2], [1, 2]]"
7248,col,"[[3, 1], [1], [1, 1, 1], [1, 3], [1]]"
7249,row,"[[4], [2], [1, 1, 1], [1], [2, 1]]"
7249,col,"[[1, 1, 1], [1, 1], [4], [2, 1], [1]]"
7250,row,"[[4], [2], [1, 1, 1], [1], [2, 1]]"
7250,col,"[[1, 1, 1], [1, 1], [4], [2, 1], [1]]"
7251,row,"[[4], [2], [1, 1, 1], [1], [2, 1]]"
7251,col,"[[1, 1, 1], [1, 1], [4], [2, 1], [1]]"
7252,row,"[[4], [2], [1, 1, 1], [1], [2, 1]]"
7252,col,"[[1, 1, 1], [1, 1], [4], [2, 1], [1]]"
7253,row,"[[4], [2], [1, 1, 1], [1], [2, 1]]"
7253,col,"[[1, 1, 1], [1, 1], [4], [2, 1], [1]]"
7254,row,"[[4], [2], [1, 1, 1], [1], [2, 1]]"
7254,col,"[[1, 1, 1], [1, 1], [4], [2, 1], [1]]"
7255,row,"[[3, 1], [4], [1], [0], [1]]"
7255,col,"[[3], [2], [2, 1], [1], [1]]"
7256,row,"[[3, 1], [4], [1], [0], [1]]"
7256,col,"[[3], [2], [2, 1], [1], [1]]"
7257,row,"[[3, 1], [4], [1], [0], [1]]"
7257,col,"[[3], [2], [2, 1], [1], [1]]"
7258,row,"[[3, 1], [4], [1], [0], [1]]"
7258,col,"[[3], [2], [2, 1], [1], [1]]"
7259,row,"[[3, 1], [4], [1], [0], [1]]"
7259,col,"[[3], [2], [2, 1], [1], [1]]"
7260,row,"[[3, 1], [4], [1], [0], [1]]"
7260,col,"[[3], [2], [2, 1], [1], [1]]"
7261,row,"[[1, 1], [2], [1], [3], [5]]"
7261,col,"[[1, 1], [2, 2], [2], [1, 2], [1, 1]]"
7262,row,"[[1, 1], [2], [1], [3], [5]]"
7262,col,"[[1, 1], [2, 2], [2], [1, 2], [1, 1]]"
7263,row,"[[1, 1], [2], [1], [3], [5]]"
7263,col,"[[1, 1], [2, 2], [2], [1, 2], [1, 1]]"
7264,row,"[[1, 1], [2], [1], [3], [5]]"
7264,col,"[[1, 1], [2, 2], [2], [1, 2], [1, 1]]"
7265,row,"[[1, 1], [2], [1], [3], [5]]"
7265,col,"[[1, 1], [2, 2], [2], [1, 2], [1, 1]]"
7266,row,"[[1, 1], [2], [1], [3], [5]]"
7266,col,"[[1, 1], [2, 2], [2], [1, 2], [1, 1]]"
7267,row,"[[1], [1, 1, 1], [2], [1, 2], [1, 3]]"
7267,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 2]]"
7268,row,"[[1], [1, 1, 1], [2], [1, 2], [1, 3]]"
7268,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 2]]"
7269,row,"[[1], [1, 1, 1], [2], [1, 2], [1, 3]]"
7269,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 2]]"
7270,row,"[[1], [1, 1, 1], [2], [1, 2], [1, 3]]"
7270,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 2]]"
7271,row,"[[1], [1, 1, 1], [2], [1, 2], [1, 3]]"
7271,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 2]]"
7272,row,"[[1], [1, 1, 1], [2], [1, 2], [1, 3]]"
7272,col,"[[2, 1], [1, 2], [1, 1], [2], [1, 2]]"
7273,row,"[[1, 1], [1], [1], [1, 1], [2]]"
7273,col,"[[0], [1, 1, 1], [2], [0], [2, 1]]"
7274,row,"[[1, 1], [1], [1], [1, 1], [2]]"
7274,col,"[[0], [1, 1, 1], [2], [0], [2, 1]]"
7275,row,"[[1, 1], [1], [1], [1, 1], [2]]"
7275,col,"[[0], [1, 1, 1], [2], [0], [2, 1]]"
7276,row,"[[1, 1], [1], [1], [1, 1], [2]]"
7276,col,"[[0], [1, 1, 1], [2], [0], [2, 1]]"
7277,row,"[[1, 1], [1], [1], [1, 1], [2]]"
7277,col,"[[0], [1, 1, 1], [2], [0], [2, 1]]"
7278,row,"[[1, 1], [1], [1], [1, 1], [2]]"
7278,col,"[[0], [1, 1, 1], [2], [0], [2, 1]]"
7279,row,"[[1, 2], [4], [1, 1], [1], [2]]"
7279,col,"[[1], [4], [2, 1], [2], [2]]"
7280,row,"[[1, 2], [4], [1, 1], [1], [2]]"
7280,col,"[[1], [4], [2, 1], [2], [2]]"
7281,row,"[[1, 2], [4], [1, 1], [1], [2]]"
7281,col,"[[1], [4], [2, 1], [2], [2]]"
7282,row,"[[1, 2], [4], [1, 1], [1], [2]]"
7282,col,"[[1], [4], [2, 1], [2], [2]]"
7283,row,"[[1, 2], [4], [1, 1], [1], [2]]"
7283,col,"[[1], [4], [2, 1], [2], [2]]"
7284,row,"[[1, 2], [4], [1, 1], [1], [2]]"
7284,col,"[[1], [4], [2, 1], [2], [2]]"
7285,row,"[[2, 1], [1, 2], [2], [3], [2, 1]]"
7285,col,"[[2, 1], [1, 1], [2], [3], [2, 2]]"
7286,row,"[[2, 1], [1, 2], [2], [3], [2, 1]]"
7286,col,"[[2, 1], [1, 1], [2], [3], [2, 2]]"
7287,row,"[[2, 1], [1, 2], [2], [3], [2, 1]]"
7287,col,"[[2, 1], [1, 1], [2], [3], [2, 2]]"
7288,row,"[[2, 1], [1, 2], [2], [3], [2, 1]]"
7288,col,"[[2, 1], [1, 1], [2], [3], [2, 2]]"
7289,row,"[[2, 1], [1, 2], [2], [3], [2, 1]]"
7289,col,"[[2, 1], [1, 1], [2], [3], [2, 2]]"
7290,row,"[[2, 1], [1, 2], [2], [3], [2, 1]]"
7290,col,"[[2, 1], [1, 1], [2], [3], [2, 2]]"
7291,row,"[[1, 3], [3], [4], [1], [1, 1, 1]]"
7291,col,"[[2, 1], [3], [3, 1], [1, 1], [1, 1, 1]]"
7292,row,"[[1, 3], [3], [4], [1], [1, 1, 1]]"
7292,col,"[[2, 1], [3], [3, 1], [1, 1], [1, 1, 1]]"
7293,row,"[[1, 3], [3], [4], [1], [1, 1, 1]]"
7293,col,"[[2, 1], [3], [3, 1], [1, 1], [1, 1, 1]]"
7294,row,"[[1, 3], [3], [4], [1], [1, 1, 1]]"
7294,col,"[[2, 1], [3], [3, 1], [1, 1], [1, 1, 1]]"
7295,row,"[[1, 3], [3], [4], [1], [1, 1, 1]]"
7295,col,"[[2, 1], [3], [3, 1], [1, 1], [1, 1, 1]]"
7296,row,"[[1, 3], [3], [4], [1], [1, 1, 1]]"
7296,col,"[[2, 1], [3], [3, 1], [1, 1], [1, 1, 1]]"
7297,row,"[[1, 1], [2, 2], [1, 2], [1, 2], [1, 2]]"
7297,col,"[[2, 2], [2], [0], [4], [5]]"
7298,row,"[[1, 1], [2, 2], [1, 2], [1, 2], [1, 2]]"
7298,col,"[[2, 2], [2], [0], [4], [5]]"
7299,row,"[[1, 1], [2, 2], [1, 2], [1, 2], [1, 2]]"
7299,col,"[[2, 2], [2], [0], [4], [5]]"
7300,row,"[[1, 1], [2, 2], [1, 2], [1, 2], [1, 2]]"
7300,col,"[[2, 2], [2], [0], [4], [5]]"
7301,row,"[[1, 1], [2, 2], [1, 2], [1, 2], [1, 2]]"
7301,col,"[[2, 2], [2], [0], [4], [5]]"
7302,row,"[[1, 1], [2, 2], [1, 2], [1, 2], [1, 2]]"
7302,col,"[[2, 2], [2], [0], [4], [5]]"
7303,row,"[[2], [2], [2], [2, 1], [2, 1]]"
7303,col,"[[1], [4], [4], [1, 1], [1]]"
7304,row,"[[2], [2], [2], [2, 1], [2, 1]]"
7304,col,"[[1], [4], [4], [1, 1], [1]]"
7305,row,"[[2], [2], [2], [2, 1], [2, 1]]"
7305,col,"[[1], [4], [4], [1, 1], [1]]"
7306,row,"[[2], [2], [2], [2, 1], [2, 1]]"
7306,col,"[[1], [4], [4], [1, 1], [1]]"
7307,row,"[[2], [2], [2], [2, 1], [2, 1]]"
7307,col,"[[1], [4], [4], [1, 1], [1]]"
7308,row,"[[2], [2], [2], [2, 1], [2, 1]]"
7308,col,"[[1], [4], [4], [1, 1], [1]]"
7309,row,"[[4], [2, 1], [1, 1], [1, 1, 1], [3, 1]]"
7309,col,"[[4], [2, 1], [1, 2], [1, 1], [2, 2]]"
7310,row,"[[4], [2, 1], [1, 1], [1, 1, 1], [3, 1]]"
7310,col,"[[4], [2, 1], [1, 2], [1, 1], [2, 2]]"
7311,row,"[[4], [2, 1], [1, 1], [1, 1, 1], [3, 1]]"
7311,col,"[[4], [2, 1], [1, 2], [1, 1], [2, 2]]"
7312,row,"[[4], [2, 1], [1, 1], [1, 1, 1], [3, 1]]"
7312,col,"[[4], [2, 1], [1, 2], [1, 1], [2, 2]]"
7313,row,"[[4], [2, 1], [1, 1], [1, 1, 1], [3, 1]]"
7313,col,"[[4], [2, 1], [1, 2], [1, 1], [2, 2]]"
7314,row,"[[4], [2, 1], [1, 1], [1, 1, 1], [3, 1]]"
7314,col,"[[4], [2, 1], [1, 2], [1, 1], [2, 2]]"
7315,row,"[[1], [1, 2], [2, 1], [4], [1, 3]]"
7315,col,"[[4], [1, 2], [2], [1, 2], [2, 1]]"
7316,row,"[[1], [1, 2], [2, 1], [4], [1, 3]]"
7316,col,"[[4], [1, 2], [2], [1, 2], [2, 1]]"
7317,row,"[[1], [1, 2], [2, 1], [4], [1, 3]]"
7317,col,"[[4], [1, 2], [2], [1, 2], [2, 1]]"
7318,row,"[[1], [1, 2], [2, 1], [4], [1, 3]]"
7318,col,"[[4], [1, 2], [2], [1, 2], [2, 1]]"
7319,row,"[[1], [1, 2], [2, 1], [4], [1, 3]]"
7319,col,"[[4], [1, 2], [2], [1, 2], [2, 1]]"
7320,row,"[[1], [1, 2], [2, 1], [4], [1, 3]]"
7320,col,"[[4], [1, 2], [2], [1, 2], [2, 1]]"
7321,row,"[[4], [0], [3], [2, 1], [1, 1, 1]]"
7321,col,"[[1, 1, 1], [1, 2], [1, 3], [1], [2]]"
7322,row,"[[4], [0], [3], [2, 1], [1, 1, 1]]"
7322,col,"[[1, 1, 1], [1, 2], [1, 3], [1], [2]]"
7323,row,"[[4], [0], [3], [2, 1], [1, 1, 1]]"
7323,col,"[[1, 1, 1], [1, 2], [1, 3], [1], [2]]"
7324,row,"[[4], [0], [3], [2, 1], [1, 1, 1]]"
7324,col,"[[1, 1, 1], [1, 2], [1, 3], [1], [2]]"
7325,row,"[[4], [0], [3], [2, 1], [1, 1, 1]]"
7325,col,"[[1, 1, 1], [1, 2], [1, 3], [1], [2]]"
7326,row,"[[4], [0], [3], [2, 1], [1, 1, 1]]"
7326,col,"[[1, 1, 1], [1, 2], [1, 3], [1], [2]]"
7327,row,"[[4], [1, 1], [1], [1, 1], [1, 2]]"
7327,col,"[[2, 1], [1, 1, 1], [2], [1, 1], [2]]"
7328,row,"[[4], [1, 1], [1], [1, 1], [1, 2]]"
7328,col,"[[2, 1], [1, 1, 1], [2], [1, 1], [2]]"
7329,row,"[[4], [1, 1], [1], [1, 1], [1, 2]]"
7329,col,"[[2, 1], [1, 1, 1], [2], [1, 1], [2]]"
7330,row,"[[4], [1, 1], [1], [1, 1], [1, 2]]"
7330,col,"[[2, 1], [1, 1, 1], [2], [1, 1], [2]]"
7331,row,"[[4], [1, 1], [1], [1, 1], [1, 2]]"
7331,col,"[[2, 1], [1, 1, 1], [2], [1, 1], [2]]"
7332,row,"[[4], [1, 1], [1], [1, 1], [1, 2]]"
7332,col,"[[2, 1], [1, 1, 1], [2], [1, 1], [2]]"
7333,row,"[[1, 1], [1, 3], [1, 2], [1], [2, 1]]"
7333,col,"[[2, 1], [1], [2], [2], [5]]"
7334,row,"[[1, 1], [1, 3], [1, 2], [1], [2, 1]]"
7334,col,"[[2, 1], [1], [2], [2], [5]]"
7335,row,"[[1, 1], [1, 3], [1, 2], [1], [2, 1]]"
7335,col,"[[2, 1], [1], [2], [2], [5]]"
7336,row,"[[1, 1], [1, 3], [1, 2], [1], [2, 1]]"
7336,col,"[[2, 1], [1], [2], [2], [5]]"
7337,row,"[[1, 1], [1, 3], [1, 2], [1], [2, 1]]"
7337,col,"[[2, 1], [1], [2], [2], [5]]"
7338,row,"[[1, 1], [1, 3], [1, 2], [1], [2, 1]]"
7338,col,"[[2, 1], [1], [2], [2], [5]]"
7339,row,"[[2], [2, 1], [4], [1, 1], [1, 1]]"
7339,col,"[[4], [2], [1], [4], [1, 1]]"
7340,row,"[[2], [2, 1], [4], [1, 1], [1, 1]]"
7340,col,"[[4], [2], [1], [4], [1, 1]]"
7341,row,"[[2], [2, 1], [4], [1, 1], [1, 1]]"
7341,col,"[[4], [2], [1], [4], [1, 1]]"
7342,row,"[[2], [2, 1], [4], [1, 1], [1, 1]]"
7342,col,"[[4], [2], [1], [4], [1, 1]]"
7343,row,"[[2], [2, 1], [4], [1, 1], [1, 1]]"
7343,col,"[[4], [2], [1], [4], [1, 1]]"
7344,row,"[[2], [2, 1], [4], [1, 1], [1, 1]]"
7344,col,"[[4], [2], [1], [4], [1, 1]]"
7345,row,"[[3, 1], [1, 3], [1, 1], [4], [2, 1]]"
7345,col,"[[2, 2], [1, 3], [2, 1], [4], [2]]"
7346,row,"[[3, 1], [1, 3], [1, 1], [4], [2, 1]]"
7346,col,"[[2, 2], [1, 3], [2, 1], [4], [2]]"
7347,row,"[[3, 1], [1, 3], [1, 1], [4], [2, 1]]"
7347,col,"[[2, 2], [1, 3], [2, 1], [4], [2]]"
7348,row,"[[3, 1], [1, 3], [1, 1], [4], [2, 1]]"
7348,col,"[[2, 2], [1, 3], [2, 1], [4], [2]]"
7349,row,"[[3, 1], [1, 3], [1, 1], [4], [2, 1]]"
7349,col,"[[2, 2], [1, 3], [2, 1], [4], [2]]"
7350,row,"[[3, 1], [1, 3], [1, 1], [4], [2, 1]]"
7350,col,"[[2, 2], [1, 3], [2, 1], [4], [2]]"
7351,row,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
7351,col,"[[1, 1], [1], [2], [1, 2], [1, 3]]"
7352,row,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
7352,col,"[[1, 1], [1], [2], [1, 2], [1, 3]]"
7353,row,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
7353,col,"[[1, 1], [1], [2], [1, 2], [1, 3]]"
7354,row,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
7354,col,"[[1, 1], [1], [2], [1, 2], [1, 3]]"
7355,row,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
7355,col,"[[1, 1], [1], [2], [1, 2], [1, 3]]"
7356,row,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
7356,col,"[[1, 1], [1], [2], [1, 2], [1, 3]]"
7357,row,"[[5], [3, 1], [4], [2, 1], [1, 1]]"
7357,col,"[[2, 1], [5], [3], [1, 1, 1], [4]]"
7358,row,"[[5], [3, 1], [4], [2, 1], [1, 1]]"
7358,col,"[[2, 1], [5], [3], [1, 1, 1], [4]]"
